GeneID	control	control	perturbed	control	perturbed	control	perturbed	perturbed
342096	2	4	4	2	3	1	1	3
107987224	0	1	0	1	0	1	1	1
732265	5	5	2	4	7	3	3	4
57611	11	11	8	18	33	23	13	22
283731	0	0	0	1	0	1	0	1
3671	16005	5757	4637	8707	11515	20363	15457	16836
64220	37	0	0	6	9	8	4	78
80125	0	0	2	0	0	0	0	4
105370893	0	0	0	0	0	0	0	0
1583	30	11	8	35	91	18	33	46
729739	3	2	0	2	9	0	1	2
105370894	0	0	0	2	0	0	0	0
8482	425	1480	739	885	648	473	325	536
102465530	0	0	0	0	0	0	0	0
84993	703	881	722	559	640	657	540	848
440288	13	29	21	14	18	27	27	22
102723714	3	3	2	0	2	2	3	3
10620	80	76	51	37	46	60	57	81
102723750	58	41	38	30	35	18	23	62
1198	833	1128	803	608	667	803	603	923
80153	886	1448	861	682	717	1011	679	952
1543	9	17	12	4	6	6	4	11
1544	0	0	1	1	0	0	0	1
1445	1039	1408	1062	843	926	1201	857	1336
100616183	0	0	0	0	0	0	0	0
79748	2	1	1	1	0	2	2	4
594855	0	2	1	0	1	1	1	4
105370897	0	0	0	0	0	0	0	0
25989	781	857	716	698	969	829	873	1292
102465531	0	1	0	0	0	0	0	0
10066	1363	1794	1408	1060	1219	1428	1322	1805
4351	1365	1669	1175	990	1157	1076	984	1648
57184	942	918	830	748	915	923	993	1492
9377	855	1144	852	712	847	834	720	1240
54913	68	205	188	141	164	143	127	129
107984731	0	0	0	0	0	0	0	0
192683	71	63	31	39	55	59	42	66
60490	98	137	113	75	74	88	86	118
107987225	0	0	0	0	0	0	0	0
107984772	0	2	0	0	1	0	0	0
56905	430	891	775	461	532	478	565	576
105376731	3	1	1	0	0	1	0	0
653641	3	4	5	1	3	1	1	4
653643	2	3	5	2	2	1	0	3
54939	635	886	625	548	626	567	499	728
79661	552	364	326	536	693	596	693	655
693216	8	4	5	4	13	5	13	8
4123	1699	1476	979	1822	1829	2398	2010	1823
25942	1469	2041	1778	1217	1618	1941	1475	2373
5780	1408	1664	1213	1187	1330	1779	1069	1549
105370902	23	27	20	17	18	29	15	29
10073	680	1047	598	642	636	733	562	653
55272	757	991	712	693	743	701	566	920
257364	3291	3948	3171	2992	3825	3052	2232	3466
1464	7052	10036	11187	3543	4116	6641	7326	9697
161753	2	6	1	0	6	2	2	3
100128285	24	13	5	7	12	11	13	9
101929408	0	3	1	0	0	0	0	0
100423035	0	2	0	0	0	0	0	0
441728	3	4	3	5	3	2	2	2
92912	1115	1973	1639	1051	1219	2122	1046	1477
26263	819	628	561	736	900	748	710	1381
145957	115	102	97	110	147	131	120	236
123591	10	0	3	2	3	2	4	8
101929439	1	0	1	1	1	0	0	0
2108	1105	1476	1348	952	1052	1006	783	1536
7302	2	2	1	0	2	0	1	0
64843	8	0	2	0	0	0	0	3
49855	184	275	263	188	286	280	244	358
100500855	0	0	0	0	0	0	0	0
5955	1673	2433	1780	1391	1545	1911	1352	2345
105370904	0	0	0	0	0	0	0	2
9051	42	34	44	13	36	43	91	81
10099	3578	5750	5313	4058	5490	5169	4011	5936
79834	3536	4637	2261	4238	3600	3476	1826	3775
81698	0	0	1	0	1	0	0	0
10363	902	1252	1077	733	1118	1103	901	1285
101929457	0	3	4	4	3	0	3	1
105370906	0	0	0	0	1	0	0	0
84894	48	22	23	39	50	26	47	69
253044	0	0	0	0	0	0	0	0
101929478	0	0	0	0	0	0	0	0
645752	8	19	18	23	17	1	0	15
440292	65	87	67	54	66	42	36	80
91450	8	7	3	4	2	2	3	6
23102	3169	4831	2636	2883	2397	2012	1206	2148
646892	2	0	2	1	8	2	4	8
10518	107	81	90	58	147	82	104	268
3419	554	827	585	510	526	674	376	791
23205	171	301	237	162	182	226	129	261
105370911	0	0	0	0	0	0	0	0
55466	54	218	213	218	314	117	82	178
105370910	24	47	55	45	88	46	42	56
80349	609	700	585	498	641	590	553	858
1381	0	0	0	0	0	0	0	0
105370912	0	0	0	0	0	0	0	0
3658	1117	1795	1797	1217	1603	1792	1343	1998
123688	29	28	41	27	53	22	24	38
5685	1651	3056	2201	1525	1743	1693	1215	2336
1138	6	12	6	14	31	20	23	18
1136	0	3	3	6	23	7	2	4
1143	0	0	0	0	6	1	4	2
112268142	1	0	0	0	0	0	0	0
105370913	0	0	0	0	0	0	0	0
646938	24	29	14	23	18	13	9	20
112268143	73	97	51	78	57	46	22	57
11173	1217	2613	2251	1550	2119	1249	1015	2397
100189013	0	0	0	1	0	0	0	0
10933	4956	9344	7356	4751	5037	5925	4447	7557
1512	207	200	116	368	361	76	37	105
5923	4	4	3	4	1	1	0	1
100129540	0	1	1	1	1	1	0	2
105370917	0	0	0	0	0	0	0	1
107984750	0	0	0	0	0	0	0	0
729911	0	0	0	0	0	0	0	0
406960	0	0	0	0	0	0	0	0
390616	0	0	0	0	0	0	0	0
23423	1982	2927	2143	1473	1430	1915	1411	2319
23251	70	84	78	51	65	49	60	110
105370918	4	8	10	5	7	6	3	10
105370919	0	0	0	0	0	0	0	0
100189155	0	0	0	0	0	0	0	0
100528021	84	176	177	120	140	131	133	137
10588	84	178	183	121	140	133	132	132
400410	51	79	46	49	68	66	56	67
283687	53	76	51	54	50	61	50	60
597	10	54	14	24	19	135	67	10
54469	788	1433	775	842	616	1409	639	611
2184	585	874	574	758	783	971	607	549
100996492	5	3	5	3	8	9	6	2
283688	0	0	0	0	0	0	0	0
101929560	0	0	0	0	0	0	1	0
9915	1313	1627	522	934	776	2095	682	972
101929586	12	16	5	13	10	22	5	10
100847042	3	5	1	3	1	7	3	2
58489	434	667	394	410	504	1051	386	560
57214	29180	27822	8549	28205	22017	45946	11764	20257
693132	0	0	0	0	0	0	0	0
107984749	38	16	9	47	27	56	14	21
23184	2246	3587	2426	2471	2393	2874	1790	2586
100616181	0	0	0	0	1	0	0	0
59274	158	301	259	261	248	201	165	304
161502	0	1	2	3	3	2	0	2
3603	393	333	278	567	657	539	417	282
80765	503	296	193	362	352	132	119	302
101929655	30	31	11	25	9	3	5	11
342125	16	17	5	9	4	3	2	6
102723985	0	0	0	0	0	0	0	0
105370921	0	0	0	0	0	0	0	1
102724001	0	0	0	2	0	0	0	0
105370922	0	0	0	0	0	0	0	0
105370923	0	1	1	0	0	1	1	1
84206	333	282	112	146	159	564	207	229
101929690	0	0	1	0	0	0	0	0
105370924	0	0	0	0	0	0	0	0
79631	662	1164	989	350	543	1530	1194	1214
283726	18	21	29	14	26	6	6	42
390660	80	121	121	107	149	58	44	147
647042	61	54	42	48	50	71	36	73
100134869	32	12	14	16	18	22	11	25
440295	67	50	46	48	45	75	45	69
102724034	5	5	3	1	1	4	1	4
80154	264	154	147	145	190	250	167	299
105370926	1	1	1	1	1	0	1	2
642402	27	29	19	20	22	31	19	27
6218	11726	10736	11404	9379	11315	13633	12351	20231
64506	405	1367	740	524	564	851	535	216
283692	8	14	16	8	5	15	15	8
8120	40	34	65	72	220	63	91	118
338963	0	0	0	0	1	0	1	1
283693	7	4	3	1	4	0	0	2
100505616	48	37	49	28	28	26	26	38
123722	39	42	40	32	25	27	36	50
677778	1	1	1	1	1	0	3	1
123720	292	449	344	243	374	270	251	419
9455	184	220	224	165	207	88	110	246
105370928	2	4	4	2	4	1	2	2
83640	205	287	276	166	238	217	192	324
123207	341	458	487	284	463	316	363	610
53339	1858	2865	2594	1559	2210	2051	1815	3293
100616404	0	0	0	0	0	0	0	0
53346	25	39	49	23	37	42	24	59
50810	797	1382	1133	699	994	1148	735	1376
646	106	420	265	188	147	24	19	100
105370932	1	2	1	4	2	0	0	0
105370933	0	0	0	0	0	0	0	0
105370934	0	0	0	0	0	0	0	0
6457	8	9	10	4	1	2	1	14
57188	18	9	15	44	148	39	62	44
105370935	0	0	0	0	0	0	2	1
648809	51	79	60	22	39	86	78	65
440299	31	20	15	16	12	18	15	22
100505679	6	6	2	4	4	6	2	4
440300	94	69	58	52	71	80	61	90
388152	127	115	96	100	113	130	97	155
105376724	2	2	1	1	2	1	1	3
643707	67	51	40	50	51	69	48	69
105370936	1	2	1	1	2	1	1	3
102724093	54	29	24	28	36	48	31	50
105376722	28	28	20	15	27	21	12	36
103171574	10	8	7	6	4	7	3	6
102724117	68	55	48	44	51	77	49	72
102724135	120	101	78	79	99	117	87	126
105370946	1	2	1	2	4	1	1	3
112267869	4	5	2	3	4	2	2	4
374650	87	75	65	67	67	124	72	102
388165	62	52	48	50	46	57	42	64
100506874	40	49	53	31	41	25	38	54
54993	235	231	182	191	249	693	283	284
105370947	8	8	6	7	7	20	7	14
54581	257	240	248	203	247	249	240	363
84942	657	691	579	518	623	645	580	805
4828	176	1638	869	1074	1079	537	308	251
23478	3238	4158	3666	2851	3435	4288	3667	5303
9640	984	1387	931	922	1197	1502	1106	1169
57538	52	18	26	36	56	46	37	49
9154	0	0	1	0	1	0	0	1
5151	619	1072	484	701	611	977	488	508
101929479	139	120	108	101	115	135	99	161
105370948	1	1	1	1	2	1	0	2
100133220	27	21	15	17	18	26	17	23
102724393	0	0	0	0	0	0	0	0
102465803	0	0	0	0	0	1	0	0
11214	1567	3676	2190	2146	2105	5561	1742	1706
101929679	1	1	0	0	0	0	0	3
64410	107	124	93	78	78	120	84	168
100302121	0	0	0	0	0	0	0	0
100847084	0	0	0	0	0	0	0	0
105370952	0	0	0	0	0	0	0	0
105370953	0	0	0	0	0	0	0	0
123624	0	0	0	0	0	0	0	1
101929701	0	0	0	0	0	0	0	0
727915	0	0	1	0	0	1	0	0
105370954	0	0	0	0	0	0	0	0
102724452	0	0	0	0	0	0	0	0
105370955	0	0	0	0	0	0	0	0
107984735	0	0	0	0	0	0	0	0
105370956	0	0	0	0	1	0	0	0
102724465	0	0	0	0	0	0	0	0
145978	0	0	0	0	0	0	0	0
4916	13	8	3	2	3	0	5	16
113218493	0	0	0	0	0	0	0	0
283738	0	0	0	0	0	0	0	0
105370957	0	0	0	0	0	0	0	0
105370958	0	0	0	0	0	0	0	0
105370959	0	1	0	1	0	0	0	1
26589	249	409	362	275	280	249	197	436
64963	491	764	630	391	550	462	425	656
55070	233	308	260	160	203	228	168	268
101929743	1	2	2	1	3	5	3	4
64782	1185	625	399	760	823	1268	782	1436
100302235	1	0	0	0	0	0	0	1
407044	0	0	0	0	0	0	0	0
100616238	0	0	0	0	0	0	0	0
3669	123	303	232	66	100	89	50	89
105370960	68	44	46	8	8	11	26	49
176	8867	2908	2340	745	1224	2994	3153	6171
145864	648	896	786	348	952	388	549	1410
4240	9319	9944	8735	9981	13332	11566	7846	8286
102724566	14	38	13	7	9	1	10	10
11057	2453	5770	3487	4380	4098	5805	3999	3005
112268155	1202	2798	1790	2241	2097	3025	2151	1596
6017	1	0	0	0	1	2	0	0
55215	229	1059	777	210	284	313	359	659
5428	904	1363	1101	685	1016	1085	972	1482
102466983	0	0	0	0	0	0	0	0
100189264	0	0	0	0	0	0	0	0
254559	1	0	2	1	0	0	0	0
407051	0	0	0	0	0	0	0	0
107984777	0	0	0	0	0	0	0	0
105371031	0	0	0	0	0	0	0	0
105370964	0	0	0	0	1	0	0	0
112268153	0	0	0	0	0	0	1	0
51458	1	4	2	0	2	1	0	4
283761	0	0	0	0	0	0	0	0
90381	49	310	270	62	69	59	65	122
374654	363	740	564	420	559	480	442	442
5346	9	15	12	9	21	23	28	18
8800	209	292	292	162	283	239	265	297
56964	6	12	16	2	12	4	3	7
55897	7	8	7	3	8	6	11	11
145873	9	10	9	17	18	9	10	6
290	37193	62920	38179	22771	24721	18108	17239	50339
105370965	8	31	5	3	3	6	3	16
100526783	619	1085	1046	628	897	774	765	1120
10239	564	920	905	547	789	686	670	993
100847059	0	0	0	0	0	0	0	0
100846993	0	0	0	0	0	0	0	0
348110	739	1547	1375	705	1061	875	896	1229
374655	241	411	262	203	238	290	208	316
100422841	0	0	0	0	0	0	0	0
109729181	27	54	33	20	27	37	24	32
3418	524	771	416	211	281	482	285	564
105370966	1	5	3	0	3	2	3	3
10509	571	893	1089	339	666	627	724	1000
10519	1207	1997	1206	954	974	1467	1012	1160
390637	61	84	40	47	44	46	38	50
440307	4	7	3	1	4	1	8	12
51335	2724	4131	4079	2658	3459	3216	3004	4923
23766	34	66	64	32	64	64	46	38
342132	46	56	47	39	69	36	40	59
8826	9520	18304	12539	11715	12230	14506	10248	13270
64784	861	1115	976	862	1290	1084	947	1162
112268163	10	14	13	7	9	11	6	17
101926895	12	22	14	14	29	18	11	15
101929765	1	3	1	6	1	2	2	1
641	28	180	137	14	16	40	47	81
105370969	0	1	0	0	0	0	0	0
5045	2752	3938	2585	2066	2754	3432	2026	3336
2242	367	679	342	360	409	441	353	259
4122	1336	1696	1782	1335	2801	1613	1993	2598
374659	265	260	252	240	312	261	267	350
55898	1983	2960	2119	1886	2221	2336	1755	2213
91433	521	467	356	353	387	339	383	569
9055	295	2047	2040	104	140	330	289	781
100507118	24	145	142	17	15	29	20	62
26276	338	438	343	299	330	312	312	475
105370970	3	4	2	1	2	1	0	2
101926911	10	13	17	4	4	13	10	10
9899	0	1	1	0	1	0	1	0
105370972	0	0	0	0	0	0	0	0
107984778	0	0	0	0	0	0	0	0
101926928	0	0	0	2	0	1	1	0
105370973	0	0	0	0	0	0	0	0
105370974	3	7	4	2	3	7	4	4
28232	687	1240	850	833	1181	1522	1206	986
107984747	0	2	2	1	2	0	4	2
107987227	0	0	0	0	0	0	0	0
8128	1	0	1	0	1	0	1	2
104613533	0	0	0	0	0	0	0	0
145858	0	0	0	0	0	0	0	0
100144604	0	0	0	0	1	0	0	0
400451	184	259	165	135	190	155	151	238
105370975	0	0	0	0	1	0	0	0
101926994	2	3	3	2	3	1	0	3
728619	1	3	2	2	0	0	2	4
100507217	631	861	1282	556	846	976	973	972
1106	2525	2866	2696	2112	3036	3646	2844	4047
100422995	0	0	0	0	0	0	0	0
56963	326	304	128	186	216	327	203	189
101927025	0	0	0	0	0	0	0	0
105370980	0	0	0	0	1	0	0	0
105370981	0	0	0	0	0	0	0	0
105370982	0	0	0	0	0	0	0	0
107983974	0	1	1	2	0	0	0	0
101927153	0	0	0	0	0	0	0	0
283682	0	0	0	0	0	0	0	0
101927129	0	0	0	0	0	0	0	0
101927112	1	0	0	1	0	2	0	2
105369203	1	0	0	1	0	1	0	1
105370984	0	1	0	0	0	0	0	0
55784	259	427	286	192	240	2487	1310	330
105370985	0	0	0	0	0	0	0	0
105370986	0	0	0	0	0	0	0	0
105370988	0	0	0	0	0	0	0	0
440311	177	113	74	157	173	266	205	216
105370989	0	0	0	0	0	0	0	0
105370991	0	0	1	0	0	0	0	0
105370990	0	0	0	0	0	0	0	0
105370994	0	0	0	0	0	0	0	0
400456	0	0	0	1	1	0	0	0
145820	0	0	0	3	0	0	0	0
105370993	0	0	0	0	0	0	0	0
105370995	0	0	0	0	0	0	0	0
107984800	0	0	0	1	1	0	0	1
112268156	0	0	0	0	0	0	0	0
105370998	3	0	0	1	1	0	0	2
105369212	0	0	1	3	5	0	0	2
644192	4	6	8	23	14	1	3	8
105370997	0	0	0	0	1	0	0	0
7026	500	836	387	1106	715	502	290	412
100302258	0	1	0	0	0	0	1	0
101927263	2	1	0	2	3	2	1	3
105371001	0	0	0	0	0	0	0	0
105371002	0	0	0	0	0	0	0	0
100652749	0	0	0	0	0	0	0	0
145946	0	2	0	4	1	4	0	0
105371004	0	1	0	0	0	0	0	0
105371005	0	0	0	0	0	0	0	0
107984764	0	0	0	0	0	0	0	0
105371006	0	0	0	0	0	0	0	0
101927286	1	0	0	1	2	1	0	0
101927310	0	0	0	0	0	0	0	0
105371007	0	0	0	0	0	0	0	0
91948	0	1	0	0	1	2	0	0
91947	426	499	273	467	394	318	135	537
105371009	0	0	0	0	0	0	0	0
105371008	0	0	0	0	0	0	0	0
101927332	0	0	0	0	0	0	0	0
105371010	0	0	0	0	0	0	0	0
105371011	0	0	0	0	1	0	0	0
283777	3	1	0	2	1	0	1	1
104472848	11	14	13	18	17	10	4	19
3480	1305	1169	776	1475	1429	1168	594	1570
100616432	0	0	0	0	0	0	0	0
145814	0	0	1	0	0	0	0	1
105371013	0	0	0	0	0	0	0	0
104564224	0	0	1	0	0	0	0	0
105371016	1	0	1	0	0	0	0	0
23336	1318	1339	720	720	781	985	771	845
64927	494	661	557	486	571	558	396	595
123355	318	366	312	335	408	423	358	363
7190	587	900	545	399	335	518	356	560
105371018	3	1	2	2	3	2	3	2
105371017	1	3	4	4	13	4	23	8
107984790	2	1	3	0	0	0	2	10
105371019	0	0	0	0	0	0	0	0
4205	1106	1620	1539	981	1312	1831	1637	1564
145748	369	528	470	366	475	654	621	496
105371020	0	0	0	1	1	0	3	0
196968	37	67	49	13	34	12	15	50
400464	53	52	56	13	31	11	15	78
170691	79	64	130	49	105	47	53	270
105371022	0	1	1	0	3	0	0	1
107984740	1	4	4	3	5	1	3	6
388182	20	22	31	14	21	8	8	24
105371021	4	3	5	1	3	1	1	4
102723320	1	1	2	0	3	0	0	0
204219	1	1	1	1	1	0	0	1
441733	23	96	82	91	187	139	140	24
102723335	0	1	0	4	6	3	6	1
55180	178	211	180	155	193	166	123	266
140460	351	591	528	386	421	415	312	476
105371024	0	2	7	0	0	0	0	0
440313	0	0	0	0	0	0	0	0
105369201	3	19	15	1	2	0	0	6
220	594	557	569	321	456	167	205	1085
101927751	434	504	384	195	272	128	148	540
79705	1341	1804	1361	884	1117	997	857	1222
105371026	49	50	42	33	27	37	26	48
22856	1895	2890	2214	1215	1441	3645	1541	2613
107984727	0	0	0	0	0	0	2	0
55829	1005	1798	1385	957	1171	1271	834	1532
6627	258	608	438	185	190	253	249	499
5046	49	123	58	75	107	21	7	37
100507472	0	4	2	2	2	0	0	1
105371027	0	0	0	0	0	0	0	0
107984751	0	2	2	2	0	0	2	1
107987228	1	9	3	5	1	0	1	3
105371028	1	1	1	0	1	0	0	0
101927505	0	0	1	0	0	0	0	1
80213	683	877	644	552	698	807	614	807
123283	222	287	283	215	310	250	225	350
100128108	43	49	34	29	35	20	11	56
105371030	16	9	9	6	16	5	4	20
390648	0	0	0	0	0	0	0	0
390649	0	0	0	0	0	0	0	0
390651	0	0	0	0	0	0	0	0
105376730	0	0	0	0	0	0	0	0
26682	0	0	0	0	0	0	0	0
100124412	0	0	0	0	0	0	0	0
100422834	0	0	0	0	0	0	0	0
374666	310	274	241	258	317	371	356	375
102465910	11	8	7	6	7	10	10	13
100288486	12	6	4	5	4	10	8	11
102723461	3	1	0	4	4	6	3	6
107987377	0	2	1	1	1	0	0	0
102723502	0	0	0	0	0	0	0	0
105369218	0	0	0	0	0	0	0	0
102723532	0	0	0	0	0	0	0	0
107987381	0	0	0	0	0	0	0	0
100287029	11	9	5	5	3	10	6	9
103504738	11	5	2	8	5	7	6	7
100132169	2	3	4	0	0	0	0	3
51728	176	270	194	140	166	208	157	215
79622	266	358	155	197	173	290	181	214
64285	3219	2704	2171	2271	2494	4885	4001	3576
4350	1091	1181	975	861	904	1442	1049	972
8131	1096	1345	961	790	885	1303	976	1053
3050	0	0	1	0	0	0	0	0
107983982	0	0	0	0	0	0	0	0
3042	0	0	0	0	0	0	0	0
3040	3	2	3	1	3	24	6	2
3039	3	3	3	1	3	33	12	4
3049	2	0	1	0	0	0	0	4
55692	877	773	631	665	715	1475	861	1122
83986	2946	4680	2647	2480	2865	2765	1986	2984
8786	331	204	273	260	394	212	465	539
398	0	4	2	2	3	1	1	6
64714	2	2	1	3	9	0	1	5
8312	631	870	732	630	682	919	593	747
10573	701	853	617	554	478	656	430	735
58986	1498	2433	1334	1415	1302	1927	1198	1350
100134368	6	2	11	7	7	8	10	6
105371036	4	13	13	8	13	9	5	12
4833	1816	2447	1458	1261	1332	1214	1231	1892
26063	303	316	234	169	185	220	214	336
9727	1403	1503	1433	1062	1827	1360	1208	2049
64493	1	0	0	4	0	0	0	1
6650	653	793	659	624	760	677	941	1125
100847028	1	4	0	2	3	1	3	3
100423037	3	4	6	3	3	4	4	7
146325	0	0	0	1	1	0	0	0
107987233	0	1	1	2	4	0	1	1
283948	7	4	6	12	22	1	3	10
9091	824	1040	725	743	987	871	810	983
57799	387	561	357	341	372	429	356	471
101929280	8	5	3	4	4	4	8	3
117166	5	11	3	3	0	4	6	8
84326	674	745	487	427	434	504	374	647
64717	0	0	2	1	0	0	0	1
100287175	1	5	3	2	2	3	1	0
84331	187	168	140	161	152	134	115	227
105371038	17	15	12	15	10	11	7	8
197335	344	438	378	235	350	387	574	580
107984861	19	6	7	6	7	10	16	17
89941	1290	1064	881	944	994	1177	1175	1564
9028	50	51	50	41	52	42	74	106
105371184	2	4	7	6	2	3	5	12
10273	1383	1869	1290	1088	1233	1137	1007	1547
339123	1765	2508	1390	1323	1286	1475	1001	1435
84219	318	406	280	233	315	338	253	290
146330	18	8	1	15	9	4	4	11
79006	483	613	435	346	468	265	260	529
65990	106	129	94	93	95	117	125	158
124093	151	141	101	84	76	87	165	245
84264	140	136	106	77	94	76	143	199
64428	448	453	281	316	345	417	305	379
10232	1	0	0	0	2	19	50	0
724032	0	0	0	0	0	0	0	0
113000	322	421	250	254	279	320	249	395
63922	128	340	244	79	88	152	193	295
51764	1	5	3	1	1	2	3	2
388199	1	3	2	1	0	1	1	1
64788	466	510	469	290	357	376	382	543
107984876	1	1	1	0	1	0	1	1
101929387	6	10	7	6	10	6	14	11
30812	24	19	18	9	12	15	24	70
107984898	0	1	0	0	0	0	0	1
146336	0	0	0	0	0	1	3	2
6755	7	1	0	0	1	6	9	15
390664	1	0	0	0	0	1	1	0
107984906	1	0	0	0	0	1	0	0
105371042	0	0	0	0	0	0	0	0
8912	1	0	1	8	11	0	1	1
25823	1	0	1	0	1	0	0	0
64499	0	0	0	0	0	0	0	0
7177	1	0	0	0	0	0	0	0
23430	0	0	0	0	0	0	0	0
7329	1778	2666	1054	1429	950	2620	1039	1177
8938	123	213	144	108	129	113	99	144
115939	804	1153	794	635	641	653	568	806
84572	2099	2693	1879	1767	2060	1891	1443	2162
64718	464	579	440	441	616	677	509	580
101929440	0	3	2	1	0	4	2	0
283951	145	266	183	125	150	141	104	223
105371044	10	11	4	9	16	6	10	6
105371045	3	3	1	3	3	3	9	5
645811	69	73	46	54	44	57	68	84
1186	2073	3497	2148	2506	2394	2939	1962	1998
390667	0	0	1	0	1	0	0	0
9894	488	609	399	410	433	578	573	657
9742	807	1315	974	1077	1370	1179	913	859
79652	273	231	165	114	160	271	289	306
105371046	5	7	13	5	15	5	6	7
57585	873	1061	816	815	1005	1315	936	1154
90861	1039	2213	1884	763	1145	1469	1525	2425
23162	2410	1608	1277	1467	1742	2154	2472	2969
101929480	1	0	0	0	0	0	0	0
100423012	0	0	0	0	0	0	0	0
4832	443	307	303	345	398	342	457	560
65993	704	953	754	599	566	728	591	965
197342	122	90	64	54	76	91	85	101
90864	694	691	564	540	630	749	605	781
10101	534	688	575	427	561	583	593	846
3483	0	2	0	1	0	0	0	0
3029	399	435	426	387	525	484	458	594
81889	512	712	642	706	625	690	389	701
254528	3	3	3	4	3	4	2	4
64735	0	0	0	0	0	0	0	0
105371048	0	0	0	0	0	0	0	0
64711	0	0	0	0	0	0	0	0
51734	483	524	423	333	386	432	309	594
6123	3	8	4	1	3	3	1	5
4716	1040	1423	962	865	969	1084	739	1014
6187	15941	9806	8665	9435	11324	14616	14419	19779
574042	11	8	5	5	7	6	4	13
26784	12	12	3	3	14	10	11	17
735301	36	78	69	100	75	89	56	63
677844	0	0	1	1	1	1	0	2
146310	1	0	1	0	0	1	0	2
10607	498	684	428	448	441	476	351	535
124056	21	50	37	19	28	31	25	43
2671	382	492	552	330	531	413	369	596
9143	13	9	13	6	15	10	10	34
90850	772	1005	906	803	790	795	881	1139
283869	15	6	9	7	4	7	6	12
9351	1130	224	432	325	730	767	938	3036
4913	281	267	255	196	226	242	239	275
7249	2550	2379	1854	1822	2320	2794	2271	2998
5310	3522	3538	2851	3028	3272	3779	3829	3733
100188847	0	1	0	0	0	0	1	1
105371049	64	43	38	36	59	65	78	82
102465429	11	11	10	7	12	9	13	12
100616258	1	0	1	0	0	2	0	1
100500916	0	0	0	0	0	0	0	0
25837	29	21	33	21	27	12	21	28
100507303	110	67	99	86	92	103	145	131
26788	7	4	3	2	5	3	6	6
84231	2347	2663	2069	1949	2399	2381	1935	2834
57524	197	255	171	159	199	187	166	246
64223	897	1136	539	745	405	902	489	482
283870	60	63	50	50	50	63	68	72
283871	232	454	284	160	221	218	267	396
1877	439	466	368	369	373	417	388	509
1775	44	43	42	26	34	37	22	50
1632	337	446	382	286	359	296	298	387
107984839	3	15	8	3	7	8	7	11
10921	1408	2147	1526	1156	1379	1630	1236	1931
106660606	14	16	3	6	6	2	5	3
100500812	1	2	0	2	0	1	0	0
100126328	4	1	1	2	1	1	1	1
100616241	0	0	0	0	0	0	0	0
21	129	145	231	52	100	190	283	379
650655	3	1	4	1	0	5	4	0
899	116	312	288	60	108	153	140	220
102465459	0	0	0	0	0	0	0	0
105371050	7	16	17	3	4	11	5	16
80178	28	106	66	9	15	22	40	98
102465460	0	0	0	0	0	0	0	1
729652	4	1	1	4	1	6	0	5
4917	5	8	4	2	1	2	4	3
57465	408	519	398	350	316	460	469	459
527	1560	2687	1330	1377	1061	1596	1006	1503
51005	585	1431	665	794	546	804	597	372
752014	173	409	207	234	177	231	188	122
100422974	0	1	1	0	0	0	2	0
5170	1077	1409	1168	1002	1316	1141	970	1486
652276	133	208	184	102	111	150	143	210
645644	216	614	502	269	313	322	299	409
100507321	311	405	248	321	208	361	214	271
54442	567	930	855	466	527	617	487	887
83886	22	13	19	12	23	15	24	22
100128788	12	9	5	4	6	11	12	10
23524	19074	16919	11634	16360	18968	23264	17464	22436
6923	2125	2371	1656	1475	1497	1658	1426	2161
260429	0	0	0	0	0	0	0	0
360226	0	0	0	0	0	0	0	0
109616997	0	0	0	0	0	0	0	0
10942	0	0	1	0	2	2	1	0
124220	2	0	0	0	2	2	8	20
124221	37	2	0	42	47	7	8	36
64063	0	1	2	0	0	0	0	1
101929566	11	3	2	2	3	1	0	0
114984	263	315	193	210	253	229	199	274
84256	1621	1235	917	1195	1363	1746	1421	1507
105371055	4	1	3	4	4	7	8	7
79412	3	8	7	0	0	3	2	4
124222	130	299	169	55	71	133	176	297
9088	51	235	115	28	15	57	69	137
283875	0	1	0	1	6	3	3	7
101929613	0	0	0	0	2	6	6	2
107984895	0	0	0	0	1	0	0	3
105371056	1	1	0	0	2	0	0	1
9080	0	0	0	0	1	0	0	0
9074	2	4	3	1	1	0	2	8
51330	2328	2355	2384	1490	2323	1148	1616	5666
54985	959	1611	749	756	560	525	356	389
79228	290	357	241	265	280	232	200	241
146439	6	9	7	7	7	8	7	11
100128770	0	0	2	0	1	0	0	2
64386	48	39	20	26	32	33	34	63
100507419	101	78	48	66	66	59	71	87
9235	169	995	858	625	897	233	267	567
105371058	0	0	2	0	0	0	0	0
84891	0	0	0	0	0	0	0	0
81854	28	39	41	26	36	30	23	33
7755	206	183	135	147	184	157	183	215
100507458	44	69	70	35	43	53	50	48
7760	345	376	272	282	292	400	374	307
197350	0	1	4	1	0	0	1	0
100189173	0	0	0	0	0	0	0	0
100189168	0	0	0	1	0	0	0	0
100189119	0	1	0	0	1	0	1	0
100189335	0	0	0	0	0	0	0	0
100189221	0	0	0	0	0	0	0	0
100189282	0	0	0	0	0	0	0	0
100189209	0	0	0	0	0	0	0	0
100189136	0	0	0	0	0	0	0	0
100189388	0	0	0	0	0	0	0	0
100189281	0	0	0	0	0	0	0	0
4992	2	3	2	4	3	1	0	1
100189296	0	0	0	0	0	0	0	0
100189062	0	0	0	1	0	0	0	0
100189020	0	0	0	0	0	1	0	0
100189270	0	0	0	0	0	0	0	0
26184	0	2	4	1	2	0	0	1
7752	160	195	193	201	242	200	170	256
