GeneID	control	perturbed	control	perturbed	control	perturbed
105372542	0	0	1	0	0	0
6629	384	252	387	328	362	218
56914	0	1	0	1	0	0
105372544	0	0	0	0	0	0
105372545	0	0	0	0	0	0
5126	0	0	0	0	0	1
105372546	0	0	0	0	0	0
631	9	6	23	13	24	11
11034	2781	2616	2801	3414	2988	2753
6238	763	853	790	945	984	981
140836	0	0	0	0	0	0
105372547	0	0	0	0	0	0
107985440	0	0	0	0	0	0
105372548	0	0	0	0	0	0
105372549	0	0	0	1	0	0
27131	795	660	810	858	934	669
692086	16	13	14	8	21	14
92667	610	321	739	384	729	280
58495	73	99	89	130	82	107
100303755	125	119	139	160	138	131
57325	246	224	291	314	292	255
105372551	0	0	0	0	0	0
7692	68	77	82	117	88	98
105372550	0	0	0	0	0	0
107985418	0	0	0	0	0	0
440757	0	0	0	0	0	0
55184	32	30	35	31	48	30
10621	238	199	220	204	281	176
100422875	1	1	0	1	0	0
10741	313	321	294	383	304	288
10483	1755	1892	1766	2403	2375	2212
388789	233	288	311	389	319	330
92675	729	522	885	560	982	339
101929526	0	0	0	0	0	0
107985399	0	4	0	1	4	1
29075	3	1	1	2	1	1
100270804	10	4	11	7	8	5
100128496	0	0	0	0	0	0
140856	0	0	0	0	0	1
102724734	0	0	0	0	0	0
107985442	0	0	0	0	0	0
101929547	0	0	0	0	0	0
57419	0	2	2	3	1	6
100130264	0	0	0	0	0	0
107987276	3	5	5	6	4	6
54453	43	56	53	84	43	65
51126	565	631	579	676	615	587
105372553	8	8	2	3	6	7
51340	500	483	511	650	582	603
26074	11	8	9	10	15	8
105372554	0	0	0	0	0	0
107985413	0	0	0	0	0	0
101929575	0	0	0	0	0	0
3642	0	0	0	0	0	0
57186	222	586	258	786	384	721
105372555	0	0	0	0	0	0
105372556	0	0	0	0	0	0
55857	83	64	86	92	90	87
101929591	0	1	0	0	0	0
22803	1901	1833	2224	2516	2201	1911
644524	0	0	0	0	0	0
105372558	0	0	0	0	0	0
112268271	47	27	12	10	46	19
4821	2	1	0	1	2	1
101929625	0	0	0	0	0	0
101929608	0	0	0	0	0	0
5075	0	1	0	0	1	0
100270679	0	0	0	0	0	0
105372560	0	0	0	0	0	0
105372561	0	0	0	0	0	0
101929663	0	0	0	0	0	0
284788	0	0	0	0	0	0
105372562	0	0	0	0	0	0
105372563	0	0	0	0	0	0
105372564	0	0	0	0	0	0
140828	1	0	0	0	0	0
3170	1	1	0	1	0	0
101929685	0	0	0	0	0	0
105372566	0	0	0	0	0	0
105372567	0	0	0	0	0	0
105372568	0	0	0	0	0	0
107985449	0	0	0	0	0	0
101929707	1	0	0	0	0	0
105372569	0	0	0	0	0	0
6754	0	0	0	0	0	0
7056	1	0	0	1	1	4
22918	0	1	1	0	0	0
200261	0	0	0	0	0	0
100505664	0	0	0	0	0	0
105372572	2	2	0	2	3	1
105372571	4	1	1	1	1	0
29107	244	240	287	299	291	207
100505683	6	3	8	5	3	4
64412	386	357	331	414	471	457
63908	165	109	146	129	150	104
128817	0	0	0	0	0	0
140880	0	0	0	1	0	0
10047	0	0	1	1	0	1
164380	0	0	0	0	0	0
128821	0	0	0	0	0	0
128822	0	0	0	1	0	0
1471	1318	1763	1856	2627	2118	2245
107985383	0	0	0	0	0	0
105372573	0	0	0	0	0	0
1472	0	0	0	0	0	1
105372574	0	0	0	0	0	0
1469	0	0	0	0	0	0
107985432	0	0	0	0	0	0
105372575	0	0	0	0	0	0
1470	0	0	0	0	0	0
1473	1	0	0	0	0	0
92086	0	2	1	2	3	5
107985438	2	2	2	3	2	4
105372576	0	0	0	0	0	0
400839	0	0	0	0	0	0
105372577	0	0	0	0	0	0
105372585	0	0	0	0	0	0
79953	0	0	0	0	0	0
107985402	0	0	0	0	0	0
105372578	112	163	110	274	148	254
8530	1	0	0	0	1	1
57136	302	383	341	525	432	463
84532	20	46	39	40	45	40
30813	4	1	1	2	2	2
284798	0	0	0	0	0	1
101926889	2	0	0	0	0	0
955	478	824	556	1127	720	936
105372579	5	17	9	17	14	18
5834	352	555	365	692	441	552
26090	799	1081	922	1376	1031	1127
105372581	1	0	2	1	0	1
9837	555	336	695	523	636	328
22981	94	98	105	118	94	102
140838	157	166	172	202	203	175
102724826	101	106	89	96	115	75
26152	272	316	220	330	344	347
107985400	0	7	6	6	7	2
105372582	8	3	7	19	14	14
728882	20	24	25	31	24	31
101926935	7	11	8	13	13	11
101926955	0	0	0	0	0	0
100134868	28	25	23	31	25	29
284800	7	7	6	3	8	7
149934	0	0	1	0	0	0
284801	0	0	0	0	0	0
724033	0	0	0	0	0	0
100289097	87	82	81	89	79	73
102723316	14	12	10	13	14	16
105379476	6	0	2	4	1	4
647476	5	2	3	1	4	1
105379477	21	15	26	18	16	13
102723390	73	60	58	76	83	67
105379478	0	0	1	0	0	1
400841	1	3	1	0	2	3
107985433	0	0	0	0	0	0
105372586	0	0	0	0	0	0
105372587	0	0	0	1	0	0
284802	96	84	91	98	97	77
140678	0	1	1	2	1	2
105379481	0	0	0	0	0	0
107987280	2	3	3	2	2	0
102723552	4	4	1	1	1	2
245929	0	0	0	0	0	0
245930	0	0	0	0	0	0
117285	0	0	0	0	0	0
245932	0	0	0	0	0	0
245934	0	0	0	1	1	0
245935	0	0	0	0	0	0
245936	0	0	0	0	0	0
245937	0	0	0	0	0	0
28954	0	0	0	1	0	0
140875	0	0	0	0	0	0
81502	1245	1391	1589	1698	1843	1573
100874042	19	16	17	30	20	12
107985416	3	4	4	9	3	4
105372588	2	2	0	2	3	3
3397	1300	2275	1258	2586	1537	2329
100422904	0	0	0	0	1	0
84701	0	0	2	0	0	0
598	462	641	579	1036	619	741
105372589	0	1	1	0	0	2
103021294	108	143	137	226	149	176
22974	2395	1643	2942	2539	2938	1608
85366	1	2	2	2	3	4
2307	2	0	1	0	0	0
128853	16	13	15	7	6	6
164395	2	6	8	16	10	9
81572	411	434	468	541	584	456
343702	1	0	0	1	0	2
140706	8	7	15	11	13	6
3055	0	0	1	0	0	0
9777	935	1062	1199	1367	1352	1185
107985403	54	65	62	79	74	63
128854	0	1	1	2	2	4
5326	527	746	619	987	852	1023
23509	1137	1266	1371	1516	1390	1319
100302183	18	34	26	35	31	20
9371	1140	1496	1246	1895	1340	1572
171023	1009	1063	1122	1397	1216	1158
140688	180	176	187	281	239	246
101929698	1	1	1	5	2	3
105372592	0	0	1	0	0	0
149950	0	0	1	0	1	0
284805	1	0	0	2	2	5
149951	365	499	458	734	431	550
1789	145	175	141	226	183	167
22919	1153	975	1242	1159	1318	1055
388795	20	26	27	57	30	25
140732	0	1	0	0	1	0
80341	0	0	0	1	0	1
128859	0	0	2	1	0	3
359710	0	1	0	0	0	0
149954	0	0	1	3	2	1
105372714	0	0	0	0	0	0
140683	0	0	0	0	0	0
317716	0	0	1	0	0	0
128861	0	2	0	1	0	0
51297	0	0	0	0	0	0
105372593	0	0	0	0	0	0
92747	3	7	7	14	10	7
105372594	1	2	0	1	0	1
51654	328	306	343	392	396	326
6640	285	325	413	468	385	347
9139	394	493	512	654	559	583
63941	698	932	809	1154	991	1105
128864	2	5	3	3	6	2
170487	34	51	42	76	42	79
1869	1153	810	1387	1205	1458	740
11264	758	930	979	1433	1140	1169
84905	63	119	99	157	106	151
101929746	6	1	1	3	1	0
128866	784	1027	1037	1312	1044	1032
101926888	17	30	17	31	24	17
22913	2310	2885	2902	4016	2926	3058
100616434	0	0	0	0	0	0
8894	1599	1763	1756	1934	1899	1569
434	7	7	2	7	8	6
191	3735	5133	5000	6843	5064	4946
107985381	5	13	11	10	14	11
83737	702	641	761	785	829	688
693229	0	0	0	0	0	0
83658	1321	1349	1808	1868	1789	1330
84557	184	317	232	485	274	453
128869	381	350	443	488	517	385
105372599	0	2	0	0	0	1
58476	324	671	489	903	522	817
23054	987	900	1139	1123	1442	1042
128872	0	0	0	0	0	0
2686	286	312	343	447	386	401
55902	657	626	868	863	752	536
2937	1262	1483	1482	1982	1660	1629
57644	33	49	19	35	21	44
107985393	9	8	3	7	5	4
574501	0	1	1	1	0	1
100616134	0	1	1	0	0	0
26133	1042	1202	1281	1650	1381	1399
111089941	144	189	172	239	212	256
55741	127	155	156	196	195	218
10544	15	31	26	29	20	25
10893	115	228	144	285	144	232
101410538	344	606	467	933	447	869
3692	1319	1577	1719	2337	1912	1803
140846	1	1	1	2	3	0
128876	0	0	1	1	0	0
55245	595	479	648	601	833	477
554250	0	0	0	0	1	1
8200	0	0	1	3	2	2
100302125	0	0	0	0	0	0
11190	482	490	481	623	639	571
102725201	14	19	16	21	17	17
140873	1	0	0	0	0	0
51614	2306	2611	3046	3846	3145	2855
80307	28	25	18	33	31	37
6676	10	14	6	13	9	13
8904	1242	1463	1367	1930	1556	1585
10137	1548	1465	1761	1927	1730	1471
9054	554	554	624	765	710	631
140823	838	1288	1075	1475	1161	1276
9584	2116	1689	2226	1942	2603	1870
51230	481	556	546	757	566	645
51282	462	725	628	1127	584	908
140894	4	2	7	7	7	9
647979	2943	2923	2913	3451	3390	3357
2036	316	369	365	480	396	397
100130373	0	1	0	0	0	0
105372602	11	12	19	17	12	14
25980	615	593	744	984	757	680
22839	346	519	434	707	498	675
101926987	0	0	0	0	0	0
10398	22	33	42	37	42	26
60436	527	656	627	977	680	718
100527943	328	297	389	361	408	329
107985397	1	1	1	0	1	0
55969	405	390	474	431	492	381
84174	29	13	20	19	31	22
57446	648	714	762	808	820	771
79980	428	293	475	438	453	249
140710	2204	2022	2926	2594	3161	2424
140711	60	101	74	163	91	123
25939	298	389	344	615	408	485
5933	140	101	116	119	131	98
140699	207	255	274	286	309	344
6185	5348	5168	6702	6964	7329	5918
2691	0	0	1	0	0	0
63905	665	745	827	1044	926	789
105372606	0	2	3	0	2	0
6714	614	864	694	1152	806	1061
10904	624	824	791	1137	883	962
4826	16	19	11	6	16	21
105372608	0	0	0	0	0	0
100861522	0	0	0	0	0	0
100287792	0	0	0	0	0	0
105372609	0	0	0	0	0	0
56259	302	283	371	469	392	352
128434	67	83	90	112	80	85
9675	556	457	653	655	770	506
58490	656	387	648	413	778	433
7052	3	1	3	1	1	1
107987281	0	0	0	0	0	0
85449	0	0	2	1	0	3
149684	0	0	0	0	0	0
671	0	2	0	0	2	1
3929	0	2	2	1	0	0
388796	196	197	192	194	226	180
26776	2	4	4	5	5	7
26777	1	1	4	4	5	2
677839	6	6	5	4	10	4
677840	2	1	2	0	0	0
128439	102	83	100	114	105	76
677821	1	1	1	3	5	1
677837	0	2	2	4	6	4
57148	795	745	902	978	1075	963
100616190	0	0	0	0	0	0
149685	0	0	0	0	0	0
343578	0	1	0	1	1	2
140679	0	1	3	1	2	0
79913	88	88	111	127	123	105
26051	3	3	3	1	4	1
81610	738	668	956	877	992	607
60625	203	184	266	250	280	166
107985448	1	0	0	0	0	0
339568	0	0	0	0	0	0
102724950	0	0	1	0	0	0
105372614	0	0	0	0	0	1
105372613	0	0	0	0	0	0
100505663	0	0	0	0	0	0
105372616	0	0	0	0	0	0
105372617	2	0	0	0	1	0
105372618	0	1	0	0	1	1
107985446	1	0	1	0	0	0
102724968	4	0	1	1	1	0
107985435	0	0	1	0	2	1
105372620	0	0	0	0	0	0
9935	414	309	564	366	502	293
101927098	0	0	0	0	0	0
109623474	0	0	0	0	0	0
100128988	0	0	0	0	0	0
105372621	0	0	0	0	0	0
7150	1307	1366	1595	1720	1746	1617
101927117	133	135	153	150	177	158
5335	895	965	914	1199	1097	959
102466912	1	1	2	1	0	1
23051	488	535	535	623	626	516
64900	377	411	349	394	469	400
90187	72	56	86	95	84	69
84181	893	1013	1113	1104	1142	1028
101927182	0	0	0	0	0	0
105372622	0	0	0	0	0	0
11122	2	0	2	0	0	0
105372624	0	0	0	0	0	0
101927159	0	0	0	0	0	0
105372623	0	0	0	0	0	0
101927138	0	0	0	0	0	0
6431	2689	2277	2638	2593	3111	2242
26013	42	41	31	37	45	43
10110	14	31	23	56	21	58
51098	235	234	248	314	236	216
4605	897	704	1195	1134	1162	673
149699	0	0	0	0	0	0
101927200	0	0	0	0	0	0
107985441	0	0	0	0	0	0
105372625	0	0	0	0	0	0
105372626	0	0	0	0	0	0
84969	16	17	30	21	28	8
57158	0	0	0	0	0	1
51526	301	328	308	387	310	342
100505783	27	28	25	30	42	24
78997	0	1	2	2	0	0
128486	309	270	396	343	413	291
140902	0	1	0	0	0	0
105372629	0	0	1	0	0	0
3172	2	0	2	1	0	1
101927219	0	0	0	0	0	0
100500813	0	0	0	0	0	0
101927242	0	0	0	0	0	0
140834	0	0	0	0	0	0
79183	178	183	149	211	182	185
10955	1998	1937	2288	2396	2540	2255
11142	183	213	213	314	217	166
100	29	40	37	50	43	49
79015	0	0	0	0	0	0
106144538	0	1	0	1	1	1
8839	0	0	0	0	0	1
60598	0	2	2	4	5	7
140730	6	7	9	6	6	7
7529	2582	2799	2720	3461	2999	2960
80336	263	323	124	162	291	242
10953	542	657	675	898	679	645
100505826	6	2	3	3	1	2
6789	342	350	359	433	432	423
3787	0	0	0	0	1	1
149708	0	0	0	0	0	0
128488	0	0	0	0	0	0
101929863	0	0	0	0	0	0
5266	0	0	0	0	0	1
101929866	0	0	0	0	0	0
6406	0	0	0	0	1	1
6407	0	0	1	1	0	0
105372630	0	0	0	0	0	0
6590	0	0	1	1	0	0
8785	2	1	0	2	0	1
11317	1	0	2	0	0	2
6385	629	1076	761	1650	766	1197
90196	299	409	353	553	416	485
767557	59	79	70	113	82	97
27296	12	12	19	16	15	15
107985404	1	0	1	0	1	3
55861	16	27	31	44	34	31
107985405	89	96	118	129	138	128
51604	987	1135	1267	1430	1448	1254
102465487	1	2	3	0	1	1
105372631	0	3	4	1	4	2
10406	1	0	0	1	1	0
107987282	0	0	0	0	0	0
10816	1	0	0	0	0	0
140870	0	0	0	0	0	0
100526773	0	0	0	1	0	1
57119	0	0	0	0	0	1
90199	2	1	0	0	0	0
259240	0	0	0	0	0	1
140832	0	0	0	0	0	0
259239	0	0	0	0	0	0
280664	0	0	0	0	0	0
164237	0	0	0	1	1	0
100500897	0	0	0	0	0	0
140686	0	4	4	5	4	4
391253	1	0	2	0	0	0
116092	261	358	348	433	364	336
11065	1315	879	1696	1309	1752	809
7125	3	1	2	1	0	3
90203	219	270	246	410	297	334
10005	271	475	393	591	410	505
140831	62	60	71	107	85	94
90204	202	261	222	321	278	253
128497	19	22	13	20	18	18
140825	12	14	9	15	17	16
5476	1241	1479	1532	2221	1931	2020
5360	1280	1327	1596	1678	1749	1494
107985388	35	47	37	48	43	51
63935	479	548	631	864	668	617
63925	674	837	647	1027	866	910
4318	1	3	3	1	2	3
109729184	7	7	9	10	6	10
57468	7	11	9	10	14	11
105372632	6	9	8	20	6	16
57727	637	730	792	1023	800	815
958	0	0	0	2	0	2
64405	1	0	1	1	0	1
51006	700	873	735	1122	915	995
63916	327	299	385	386	421	311
105372633	0	0	0	0	0	0
100130934	0	2	2	1	1	1
55713	0	1	1	0	1	0
7686	0	0	0	0	0	0
128506	0	1	0	0	0	0
64849	190	254	275	365	299	301
112858	263	346	339	452	370	415
81031	24	39	36	53	34	45
2139	0	0	1	0	1	2
101927355	0	0	0	0	0	0
100500814	0	0	0	0	0	0
23613	479	457	560	594	607	537
100131496	0	0	0	0	1	0
101927377	0	0	0	0	0	4
102723442	0	0	1	0	0	0
8202	517	858	566	1071	733	1085
55959	65	97	69	161	87	141
107985401	0	0	0	0	0	0
105372636	0	0	0	0	0	0
105376980	0	0	0	0	0	0
105372637	0	0	0	0	0	0
112268266	0	0	0	0	0	0
101927457	0	0	0	0	0	0
101060004	0	0	0	0	0	0
107985436	0	0	0	0	0	0
107985437	0	0	0	0	0	0
105372639	1	0	0	0	0	0
105372640	0	0	0	0	0	0
105372641	0	0	0	0	0	0
284749	0	0	0	0	0	0
105372643	0	0	0	0	0	0
105372645	0	0	0	0	0	0
107985439	0	0	0	0	0	0
105372647	0	0	0	0	0	0
105372646	0	0	0	0	0	0
57580	4	7	10	14	15	12
105372648	0	0	0	1	0	0
10564	779	725	783	852	959	852
102723483	4	0	0	1	4	0
1434	2419	2009	2160	2668	2468	2118
6780	1368	1494	1628	1775	1779	1527
55661	721	883	794	1143	894	904
57169	461	508	503	626	692	711
441951	799	904	1039	1367	1175	1026
26765	0	0	1	1	0	1
100113393	1	2	1	0	0	1
692057	3	2	2	2	4	8
105372649	0	0	0	0	0	0
3745	0	3	7	6	10	8
5740	1	0	1	2	0	1
101927486	0	0	0	0	0	0
105372651	0	0	0	0	0	0
9334	512	610	639	800	688	652
105372652	0	0	0	0	0	0
23315	254	267	259	299	299	301
113219455	1	1	3	1	0	0
9825	297	321	397	410	389	448
105372653	3	1	2	4	3	2
55905	816	983	938	1304	1061	1107
6615	1	12	4	12	6	11
105372654	0	0	0	0	0	0
100887755	0	0	0	0	0	0
105372655	0	0	0	0	0	0
387522	848	881	992	1202	1054	1002
7335	749	754	841	1063	896	885
387521	383	386	502	586	570	441
101927512	0	0	0	0	0	0
101927541	0	0	0	2	0	2
101927559	134	137	122	139	175	156
1051	231	249	227	256	336	322
107985386	0	0	0	0	0	0
105372656	0	0	0	0	0	0
100506115	0	0	0	0	0	0
284751	0	0	0	0	1	0
101927586	0	0	0	0	1	0
105372657	0	0	0	0	0	0
5770	913	1048	1115	1311	1231	1163
693230	0	0	0	0	0	0
140876	2	1	3	3	3	1
100302146	0	0	0	0	0	0
100506175	0	0	0	1	0	0
105372659	0	0	0	0	0	0
84612	68	97	80	82	94	119
55653	73	84	88	125	101	102
23394	1576	1566	1693	1980	1856	1624
101927631	13	18	16	18	27	31
8813	333	320	357	339	411	325
27304	217	248	268	337	234	300
3755	153	131	208	122	191	146
105372662	0	0	0	0	0	0
105372661	0	0	0	0	0	1
105372663	0	0	0	0	0	0
4773	5	9	9	12	4	8
100422889	0	0	0	0	0	0
10079	865	1236	983	1469	1104	1478
57167	14	14	16	11	24	17
101927678	0	0	0	0	0	0
105372664	0	0	0	0	0	0
55734	277	337	373	387	359	354
105372666	0	0	0	0	0	1
107985427	0	0	0	0	0	0
105372667	0	0	0	0	0	0
105372665	0	0	0	0	0	0
101927700	0	0	0	0	0	0
105376985	0	0	0	0	0	0
105372668	0	0	0	0	0	0
128553	1	1	2	0	0	2
105372669	1	3	1	0	2	0
105372671	0	0	0	1	0	0
101927770	12	15	13	14	24	13
7764	3715	2412	4666	3065	4578	2397
105372672	0	0	1	1	0	0
391257	0	0	0	0	0	0
8537	4	3	3	10	8	15
100616225	0	0	0	0	0	0
1591	0	0	1	0	0	0
105372675	0	0	0	0	0	0
5203	250	122	140	137	205	149
107985385	0	0	0	0	0	0
55816	0	0	0	1	1	1
101927796	0	0	0	0	0	0
102723578	0	0	0	0	0	0
105372676	0	0	0	0	0	0
107984001	0	0	0	0	0	0
105372677	0	0	0	0	0	0
105372678	0	0	0	0	0	0
140689	1	0	0	0	0	0
105372679	0	0	0	0	0	0
105376989	0	0	0	0	0	0
105372680	0	0	0	0	0	0
4159	0	0	0	0	0	0
116151	411	399	496	588	506	504
6790	914	619	1109	917	1197	679
1477	382	392	444	544	528	445
57091	0	0	1	1	0	0
51507	595	698	789	991	833	776
140687	0	0	0	0	3	0
105372681	0	0	0	0	0	0
200232	0	0	0	0	1	0
388799	0	0	1	0	0	0
105372682	0	0	0	0	0	0
7022	41	37	45	77	57	62
105372683	0	0	0	0	0	0
105372685	0	0	0	0	0	0
105372686	0	0	0	0	0	0
655	7	1	3	1	8	2
102723590	0	0	0	0	0	0
112268270	0	0	0	0	1	0
105372687	0	0	1	0	0	0
100422883	0	0	0	0	0	0
23626	0	0	0	0	0	0
8480	638	541	739	771	827	617
100462983	0	0	0	0	0	0
100291105	25	22	24	41	33	36
55544	241	273	292	376	319	336
105372688	0	0	0	0	0	0
140690	0	2	1	1	0	1
5105	0	0	0	0	0	1
105372690	0	0	0	0	0	0
81030	0	0	0	0	0	1
56937	8550	3846	11772	4667	11387	3365
105416157	409	88	539	84	589	77
105372692	154	69	115	40	161	42
105372693	0	0	0	1	0	0
105376992	0	0	0	0	0	0
107987284	0	0	0	0	0	0
107985434	0	0	0	0	0	0
128602	0	0	0	0	0	0
105372694	1	2	2	3	4	0
140731	0	0	0	0	0	0
55370	27	36	29	26	33	46
57403	448	433	444	483	545	504
9217	1033	1016	1124	1198	1238	956
164284	0	1	0	0	0	0
149773	0	0	0	0	1	0
79160	0	0	0	0	0	0
107985410	0	0	0	0	0	0
100534593	254	351	282	396	341	347
8675	516	625	515	680	672	682
79716	117	183	149	222	156	179
105372695	0	0	0	0	0	0
407022	0	0	0	0	0	0
100126296	0	0	0	0	0	0
149775	0	0	0	0	0	0
2778	9252	9731	12049	13375	12415	10307
101927932	0	0	0	0	0	0
107985382	1	1	1	0	1	0
51497	1857	1965	2182	2760	2335	2025
1522	865	1128	1183	1428	1248	1219
81027	14	6	13	5	11	6
514	1484	1671	1866	2141	1945	1689
100533975	1696	1885	2074	2384	2176	1874
51012	512	519	532	595	558	503
128611	0	0	0	2	1	1
107985389	0	0	0	0	0	0
1908	0	0	0	0	0	0
105372696	0	0	0	0	0	0
116154	1	0	0	1	2	0
107985430	0	0	0	0	0	0
100506384	0	0	0	0	0	0
10388	2	0	1	1	3	0
63939	39	28	47	70	41	48
5509	16	16	19	23	24	26
60437	0	1	0	1	0	2
284756	0	0	0	1	0	0
107985429	0	0	0	0	0	0
729296	0	0	0	0	0	0
284757	0	0	0	0	0	0
105372698	0	0	0	0	0	0
693231	0	0	0	0	1	0
105372697	0	0	0	0	0	0
101928048	0	0	0	0	0	0
100616362	0	1	0	0	0	0
100616440	0	0	0	0	1	0
105372699	0	0	0	0	0	0
105372700	0	0	0	0	0	0
100506470	0	0	0	0	0	0
105372701	0	0	0	0	0	0
1002	0	2	3	7	3	4
105372703	0	0	0	0	0	0
100128310	1	0	1	0	0	1
100302168	0	0	0	0	0	0
6874	361	388	404	471	466	419
105372704	3	6	1	1	4	2
100422838	1	1	0	1	1	2
105372705	35	32	47	41	57	36
105372706	1	2	2	0	1	1
149986	925	978	1110	1203	1206	1052
5688	2293	2718	2625	3246	2701	2468
26039	299	356	281	427	377	367
26164	491	607	587	707	686	624
11255	15	12	21	17	14	14
105369209	13	21	15	26	22	21
9885	422	463	466	530	487	462
11047	1192	1734	1511	2317	1824	1864
105372707	109	181	154	207	143	198
3911	962	1456	835	1367	1247	1730
100616340	4	8	5	5	4	7
101928158	7	12	13	13	8	20
105372708	9	9	7	13	9	5
6227	6297	8885	8480	10492	8621	7884
81928	426	404	530	526	632	404
105372709	23	28	19	21	29	19
140893	96	116	131	187	112	153
105372710	2	1	1	0	1	0
140628	2	1	1	2	1	0
105372711	0	0	0	0	0	0
105376995	0	0	0	0	0	0
253868	0	0	0	0	1	0
128826	1	0	0	0	0	1
406904	0	0	0	0	0	0
406923	0	0	0	0	0	0
105372712	0	0	0	0	0	0
28231	223	253	219	314	300	283
101928465	20	49	31	54	43	63
100127888	20	29	22	31	31	32
4923	5	3	1	5	7	3
107987285	0	0	0	0	0	0
100652730	11	10	12	13	11	10
105372716	0	0	0	0	0	0
55257	405	506	478	601	489	396
101409261	5	2	2	3	3	4
11054	247	637	294	944	287	800
1299	449	756	511	964	658	881
10732	399	440	379	509	435	475
100132911	39	43	41	49	54	44
105372717	43	45	27	26	41	47
11083	1370	1575	1467	1696	1805	1790
109623463	0	0	0	0	0	0
54994	1007	1069	1123	1523	1201	1123
63910	0	0	0	2	1	0
128408	0	0	0	0	0	0
63930	0	0	0	0	0	0
105372718	0	0	1	0	0	0
100144596	0	0	0	0	0	0
100144597	0	0	0	0	0	0
768097	0	1	2	0	0	0
768096	0	3	3	0	0	0
105372719	0	0	0	0	0	0
105376996	0	0	0	0	0	0
406909	0	0	0	0	0	0
54915	755	874	883	1106	908	956
79444	0	0	1	0	1	0
100423014	0	0	0	0	0	0
128414	1	0	0	0	0	1
100192386	0	0	0	0	0	0
55738	670	726	680	871	910	765
100422945	0	0	1	1	1	0
57642	0	0	3	2	2	1
1137	2	1	0	0	0	0
100130587	0	0	0	0	0	0
3785	25	16	15	14	26	15
105372724	0	0	0	0	0	1
105372721	1	0	0	0	0	0
105372720	1	0	0	0	0	0
1917	2302	4155	3006	5541	3370	5041
105372725	0	0	0	0	1	0
102723814	2	2	4	0	5	6
79144	1542	989	2113	1118	2181	1004
5753	10	22	19	15	13	22
6725	9	23	19	19	21	18
79025	0	1	1	0	2	0
85441	75	93	86	123	114	96
26205	467	561	512	695	597	664
100505771	41	46	50	39	37	29
50861	633	581	715	745	693	463
105372726	3	1	4	2	1	1
100533107	141	120	115	138	149	119
51750	135	117	115	138	146	118
8771	16	12	8	11	9	12
10139	232	294	268	352	335	354
84619	143	176	124	156	160	142
54923	89	117	51	99	100	109
56731	1357	1357	1751	1859	1766	1443
140685	118	144	127	172	184	162
101928604	39	43	25	46	40	38
100128998	0	0	0	0	0	0
140701	106	126	112	163	130	137
112268269	39	48	52	51	48	38
7165	1158	1283	1293	1765	1597	1380
80331	1383	2059	1673	2860	1982	2546
100126329	1	1	0	1	0	0
100126339	0	0	0	0	0	0
100126352	0	0	0	0	0	0
100126330	0	0	0	0	0	0
103504732	0	0	0	0	0	0
54963	703	813	836	1033	855	790
100302137	4	5	3	4	7	4
693232	6	4	1	6	5	8
100113386	70	75	82	103	92	95
57473	1301	1369	1352	1227	1681	1276
140700	216	434	294	462	309	458
24148	1053	1283	1329	1814	1466	1418
284739	43	39	39	56	35	46
6919	393	462	442	705	455	461
54345	24	28	38	33	37	33
10287	40	51	35	70	47	61
102466741	1	0	0	0	0	1
4987	6	5	17	5	11	5
198437	10	9	7	10	10	4
2832	0	0	0	0	0	1
105372727	0	0	0	0	0	0
4661	8	2	18	5	9	6
55251	463	479	449	606	446	485
140849	5	4	3	4	3	4
105379484	1	0	0	0	0	0
102723996	103	97	117	98	131	93
105372832	0	0	1	0	1	0
105372831	1	1	3	1	3	1
107987292	0	0	0	2	3	1
101928576	1	4	2	2	6	3
102724023	986	1203	1193	1426	1377	1221
102724159	453	579	482	753	578	622
102724200	96	101	148	126	136	122
105379487	14	13	15	14	14	10
105379488	0	0	0	0	0	0
105379489	0	0	0	0	0	0
102724219	121	71	150	113	155	71
107987309	2	1	1	3	2	1
102724334	0	2	3	4	1	6
105379490	1	0	3	0	0	0
102724354	0	0	0	0	2	0
102724370	0	0	0	0	0	0
102724398	2	7	6	7	4	8
107985506	1	1	0	2	1	3
102724428	53	65	60	79	78	100
107987288	0	0	0	0	0	0
107987289	0	0	0	0	0	0
102724701	160	90	157	134	198	107
105379491	0	0	0	0	0	0
102724843	228	150	268	197	291	150
105379493	17	11	9	18	17	8
107987290	1	1	2	1	1	0
102724560	795	948	865	1019	995	900
102724594	475	422	479	435	513	378
106780825	0	0	0	0	0	0
102724652	0	0	0	0	0	0
105379497	0	0	0	0	0	0
110091777	6	8	5	9	9	10
102466252	1	1	1	1	1	0
105379499	49	26	32	35	50	28
105379501	0	0	0	0	0	0
105379502	0	0	0	0	0	0
105379503	0	0	0	0	0	0
102724951	153	96	171	129	203	99
107987308	1	1	2	2	2	3
102723360	122	84	150	106	152	74
102723553	74	78	82	70	86	55
102723451	3	3	3	2	5	3
105379504	1	0	0	1	1	1
102723475	0	0	1	0	0	0
105379505	0	0	0	0	0	0
102465433	0	0	0	0	0	0
109864279	37572	35599	36788	35084	7545	6621
100500862	2	2	3	3	4	5
109864280	1384	1708	1595	1510	1132	1176
109864281	34	27	34	38	30	28
109864282	36097	33805	35051	33412	6288	5298
105379506	2	47	5	5	10	5
107987293	3	3	3	2	2	3
102723570	0	0	1	1	1	1
103504727	0	0	0	0	0	0
103504739	0	0	0	0	0	0
109910379	41401	37361	37837	36772	8419	7244
109910380	2379	2643	2354	2616	1829	1787
