GeneID	control	control	perturbed	perturbed	perturbed	perturbed
10738	1	1	1	0	2	0
10737	2	1	3	1	3	1
339666	4	0	6	2	5	1
51493	1847	1039	2644	1813	1550	1112
254240	0	0	0	0	0	0
25793	1649	973	2415	1592	1540	1078
8224	0	0	0	0	1	0
105373004	0	0	0	0	0	0
105373003	0	0	0	0	0	0
107985545	0	0	0	0	0	2
105373002	0	0	0	0	0	0
7078	3	0	9	5	6	8
105373006	0	0	0	0	0	0
9215	52	26	54	41	35	32
100616295	0	0	0	0	0	0
105373007	0	0	0	0	0	0
109616998	0	0	0	0	0	0
100506195	0	0	0	0	0	0
107985565	0	0	0	0	0	0
105373010	0	0	0	0	0	0
105373009	0	0	0	0	0	0
105373012	0	0	0	0	0	0
105373013	0	0	0	0	0	0
101926957	0	0	0	0	0	0
105373014	0	0	0	0	0	0
105373016	0	0	0	0	0	0
105373015	0	0	0	0	0	0
91464	0	1	0	0	0	0
104310353	1	1	1	4	1	0
105373017	2	4	10	6	7	4
10042	976	569	1269	910	700	530
10043	601	378	988	714	673	481
100500826	0	0	0	0	0	0
102464824	0	0	0	0	0	0
3162	5575	3093	7785	5565	3851	2934
4174	1974	1153	3388	2297	1961	1396
23551	0	1	2	2	3	0
107985590	0	0	0	0	0	0
4151	6	6	4	8	2	3
284912	1	0	0	0	0	0
80830	3163	2161	3358	2426	3140	2515
80831	0	0	1	0	0	0
23543	7806	4793	11633	8252	7227	5321
102723507	0	0	0	0	1	0
80833	83	59	98	64	93	62
80832	1	0	0	0	0	0
23780	832	462	1216	811	1031	720
8542	102	48	129	76	98	63
112268296	6	5	12	7	11	7
4627	55888	34459	105186	72847	72681	51495
102465491	1	2	1	0	2	2
105377199	1	2	18	5	4	5
105373018	0	2	1	2	2	1
25828	1646	909	2514	1691	1482	1114
80020	2402	1448	3900	2773	2025	1564
105373020	33	27	68	38	35	27
105373019	0	0	3	2	1	0
8664	5115	2886	7067	4893	4523	3549
10369	0	0	0	0	0	0
105373021	0	0	0	0	0	0
11020	1	0	2	1	1	0
5816	0	0	0	0	0	0
107985578	0	0	0	0	0	0
4689	0	0	0	0	0	0
105373022	0	0	0	0	0	0
1439	0	0	0	0	0	0
105373023	0	0	0	0	0	0
100506241	0	0	0	0	0	0
339669	0	0	0	0	0	0
7263	685	368	938	574	628	453
4357	1371	768	2081	1482	1208	918
112268295	2	0	4	5	3	2
79734	409	266	746	485	425	277
164656	0	0	1	0	0	1
3560	0	0	0	1	0	0
114904	14	8	14	17	24	15
6753	0	0	0	1	0	0
5880	1	0	2	0	1	1
107985576	0	0	1	1	0	0
27128	3	0	2	1	3	0
105373024	2	0	1	0	1	1
114794	1664	983	2779	1948	1815	1360
100506271	21	11	27	19	15	19
4242	6	4	16	8	11	6
29775	811	483	1743	1173	774	505
11135	3553	2001	5617	4130	4153	3235
3957	13	3	11	16	12	12
26088	1030	637	1653	1120	1037	825
23616	497	285	806	547	359	258
101927051	117	49	173	136	77	49
57026	728	422	1221	827	760	537
3956	18076	10292	30301	21391	20317	14354
79159	457	235	762	540	516	362
11078	2429	1553	4327	2953	3600	2601
102724378	13	9	23	22	16	20
3005	12086	7124	15576	10788	18214	13196
23464	262	147	402	244	220	149
8484	0	0	0	0	0	0
129138	825	461	1384	1016	918	668
724028	3	2	6	5	5	5
724029	0	0	0	0	2	0
51386	7568	4231	10431	7095	5016	3943
85377	3844	2309	6667	4754	5588	4124
84645	575	334	815	552	744	522
5435	945	551	1558	1118	1232	826
102465492	3	1	0	1	3	2
6663	1	0	1	0	2	0
100616146	0	0	0	0	1	2
9463	129	79	252	166	189	119
23539	1	0	1	1	1	1
105373027	0	1	0	0	0	1
80115	264	150	520	421	578	406
8398	148	100	232	150	131	119
23764	956	570	1303	874	788	545
25829	2438	1464	3837	2806	2248	1702
106635525	4	1	5	1	8	2
102800317	1450	802	2149	1634	1474	1102
1454	1450	816	2182	1654	1502	1117
400927	7	3	10	7	9	6
105373030	0	0	0	0	0	0
101927183	0	0	0	0	0	0
3761	13	9	9	8	31	15
105373029	0	0	0	0	1	0
11015	1529	845	1908	1336	1073	827
10521	7450	4809	11319	7856	6865	5298
11144	102	64	108	98	68	59
105373031	3	0	4	1	2	2
646851	100	86	171	111	136	109
25776	752	483	967	718	559	417
56993	1499	811	2245	1597	1258	875
9929	2309	1362	3276	2285	2117	1629
9567	1687	992	2350	1644	1544	1197
25777	3639	2110	6094	4183	2977	2202
10126	229	124	314	178	147	131
23467	43	32	64	40	59	39
23466	3371	2089	5527	3803	3909	2969
105373032	0	2	0	1	1	2
200315	83	38	87	64	59	42
105373033	1	0	1	1	2	0
107985562	0	0	0	1	1	0
9582	922	509	1255	897	713	522
100874530	97	66	126	86	91	61
27350	16	8	18	11	13	10
200316	125	64	111	83	78	81
140564	83	48	113	93	74	50
107985563	0	0	0	0	0	0
60489	7	5	10	4	3	5
101927202	0	0	0	0	0	0
164668	0	0	0	0	0	0
23492	371	220	501	364	351	245
5155	10	5	6	5	9	8
6122	26711	15310	37668	26297	21741	15878
116938	55	24	56	34	66	57
116937	34	19	38	49	62	25
116936	40	36	52	43	46	39
26807	7	6	9	3	11	16
9145	578	313	776	531	595	355
10454	895	525	1245	909	795	583
100506472	11	12	36	18	32	28
4248	3	3	7	2	6	0
104502417	0	0	0	0	0	0
54471	1196	791	1829	1245	1045	797
105373035	0	0	0	0	0	0
468	7907	4516	10017	7054	6120	4598
91582	589	343	986	689	636	432
8911	12	6	18	17	17	11
150350	0	0	0	0	0	0
9402	3	0	0	0	1	0
113828	24	6	31	26	14	5
114841040	0	1	0	0	0	1
23112	759	480	1261	941	724	539
158	1747	1004	2739	1899	1513	1205
27352	978	588	1601	1115	981	737
107985538	0	1	1	5	3	1
57591	1400	836	2477	1696	1572	1174
101927257	1	0	2	1	2	0
105373037	0	0	2	2	0	0
105373038	3	1	1	2	3	1
2847	0	0	0	1	1	0
10478	711	411	879	681	553	412
100616283	0	0	0	0	1	0
6767	4735	2726	6729	4952	4002	3071
63929	580	394	823	606	447	366
150353	7	3	11	12	6	9
9978	1002	550	1328	905	971	720
106635682	729	391	1032	771	721	512
100302237	4	2	18	10	5	2
2033	2497	1644	4392	3206	2475	1836
101927279	27	14	37	22	41	23
83746	881	487	1381	979	880	639
100506544	100	58	166	112	115	80
150356	20	15	31	31	26	28
5905	4173	2301	6895	4832	3909	2877
102466758	0	0	0	0	0	1
23264	2758	1676	4738	3300	2763	1968
7008	266	177	463	344	308	220
100996598	1	0	0	0	1	0
105373042	1	1	3	1	1	0
10766	1552	953	2444	1726	1426	1064
105373043	0	3	2	6	2	4
84844	768	459	1140	872	762	583
50	3162	1771	4485	3123	2560	1964
171568	1703	935	2732	2008	1783	1336
105373044	0	0	2	0	0	0
27254	2	0	3	2	1	0
5372	641	315	883	626	522	358
27351	851	467	1222	828	790	584
2547	9555	5686	14028	9611	8342	6302
4809	2089	1180	2939	2096	2208	1668
107985567	90	57	150	99	101	86
79640	732	434	1176	809	866	566
150365	1	0	0	1	0	1
79879	654	424	1066	709	487	374
112637020	108	63	191	144	83	61
6721	5821	3525	8626	6201	4337	3346
407039	0	0	0	0	0	0
440829	597	350	760	544	418	350
100616259	2	0	4	0	2	1
115650	3	1	5	8	7	10
79019	344	175	537	378	302	209
339674	11	3	18	21	11	10
55964	146	100	181	131	141	106
164684	330	177	436	275	277	201
4668	1686	991	2461	1641	1400	1023
107985551	1	2	2	1	3	2
150368	197	115	360	247	143	108
91689	238	137	368	233	283	182
4700	1051	645	1538	1110	1146	832
100132273	28	15	54	42	31	13
105373047	2	1	1	0	1	1
1565	19	11	26	20	31	17
112268294	2	3	5	3	5	4
102723722	13	10	21	13	14	9
1564	20	10	38	22	40	34
105377203	7	4	12	6	11	2
6942	1317	811	2065	1444	1347	991
388906	2	0	6	3	0	5
102723775	0	1	2	0	2	3
150372	0	3	3	0	2	0
101927344	1	1	1	2	1	2
94009	88	55	138	89	92	83
101927372	14	7	13	13	14	8
27341	955	584	1534	1105	1020	786
253190	77	37	113	74	74	61
91695	248	131	364	249	292	207
84271	1968	1222	2920	2126	1796	1352
267010	1	0	2	1	2	0
1727	6615	3685	9612	6922	7087	5210
267020	2	1	0	1	2	1
53947	1584	857	2466	1660	1718	1280
26286	1338	862	1727	1146	991	767
11252	1305	838	2172	1501	1256	957
101927393	73	43	139	80	70	58
107985550	0	0	4	0	2	0
100506679	24	12	24	16	12	14
25809	162	93	228	157	117	100
638	0	0	0	1	1	1
27349	427	230	656	431	356	285
706	3586	1914	5070	3337	3507	2455
23170	1308	716	2002	1431	1406	1099
80274	0	0	1	1	1	1
105373051	0	0	0	0	0	0
101927447	0	0	0	0	0	0
105373053	0	0	0	0	0	0
105373054	0	0	0	0	0	0
758	0	0	0	0	0	0
100874197	0	0	0	0	0	0
64800	8	4	10	7	8	8
101927474	0	0	0	0	1	0
107985564	0	0	0	3	1	1
105373058	2	2	2	1	2	0
25830	175	115	297	204	267	204
105373057	13	10	26	25	37	33
150379	0	0	0	0	0	0
80339	273	206	526	358	277	221
25813	1264	662	1720	1177	1059	726
29780	824	466	1157	808	638	488
107987326	9	2	6	5	6	3
64098	122	80	163	116	103	83
107985570	0	0	1	0	0	0
107985571	0	2	0	0	0	1
85352	914	549	1792	1218	1740	1393
101927499	3	1	6	1	4	1
101927526	0	0	0	0	0	0
84247	1645	996	2918	1963	1710	1218
105373059	1	0	0	1	0	0
388910	0	0	0	1	0	0
414351	0	0	0	1	0	0
105373060	0	0	0	0	0	0
55615	69	32	98	86	64	45
553158	7	6	15	12	10	4
23779	0	0	0	0	0	0
105373062	0	0	0	0	0	0
112885	0	0	2	0	0	1
105373063	0	0	0	0	1	1
101927551	0	0	0	0	0	0
100506714	123	78	211	112	134	96
10762	1673	1113	2634	1929	1496	1231
112267891	3	4	2	2	3	4
105373064	3	4	9	7	12	1
23313	1230	794	1970	1323	1104	872
100302149	0	0	0	0	1	0
7380	0	0	0	0	0	0
55007	414	260	605	475	394	304
27127	153	94	127	83	80	60
26150	203	108	346	197	210	147
107985537	0	0	0	0	0	0
105373066	0	0	0	0	0	0
2192	977	552	1445	954	917	736
100506737	0	1	0	0	0	0
105373069	0	1	2	0	1	1
105373067	0	1	0	0	0	0
105373068	1	1	1	1	0	1
25814	2250	1250	3227	2283	1821	1374
100616253	0	0	0	0	0	0
107985535	1	0	2	0	2	0
105373071	3	1	3	3	1	3
7477	14	8	13	15	10	6
730668	0	0	2	1	2	0
100271722	23	7	30	24	19	16
150381	46	27	70	75	60	34
642648	2	4	13	9	8	6
400931	160	94	279	212	172	148
100500828	1	0	3	1	0	1
112268288	12	10	27	32	19	11
406883	2	1	3	2	1	1
100616143	5	2	12	6	6	4
406884	4	1	3	4	3	2
5465	417	253	489	360	266	197
105373074	2	0	0	1	0	1
150383	202	128	297	174	180	145
10343	0	0	0	1	1	1
55020	234	155	361	244	221	160
51512	1831	1133	3139	2195	1603	1291
150384	2	2	3	3	4	2
55687	377	210	597	427	468	343
9620	117	86	217	147	287	185
105373075	0	0	0	0	0	0
23151	437	283	699	483	430	323
64781	1160	661	1866	1442	907	702
105373077	7	5	14	15	14	11
107985566	0	0	0	0	0	0
25771	493	307	790	602	538	370
642757	0	0	0	2	0	0
105369161	4	3	6	11	3	7
100128818	1	1	1	1	0	1
339685	0	0	0	0	0	0
101927722	0	0	0	0	0	0
400932	0	0	0	0	0	0
284930	0	0	0	0	0	0
107985536	0	0	0	0	0	0
107985581	0	0	0	0	0	0
100422916	0	0	0	0	0	0
105373080	0	0	0	0	0	0
105373081	0	0	0	0	0	0
25817	0	0	0	0	0	0
284933	0	0	0	0	0	0
105373083	0	0	0	0	0	0
100616415	0	0	0	0	0	0
100128946	0	0	0	0	0	0
105373085	0	0	0	0	0	0
105373086	0	0	0	0	0	0
348645	0	0	0	0	0	0
105373087	0	0	0	0	0	0
105373089	0	0	0	0	0	0
100500882	0	0	0	0	0	0
23774	809	498	1300	894	789	597
105377205	1	1	4	0	0	2
105373091	0	0	0	0	2	0
9889	1005	641	1728	1188	960	736
79087	415	229	689	471	456	311
79174	1278	695	2164	1428	1327	893
107985553	52	27	78	47	49	44
415116	1045	578	1550	1116	1025	783
102465493	0	1	3	3	1	1
400935	3	2	3	1	1	1
164714	1	0	2	1	2	1
23209	0	0	0	0	0	0
54456	0	0	0	0	0	0
56666	29	13	34	30	40	30
80305	1098	606	1704	1150	1211	850
83642	341	196	494	325	297	226
105373095	141	101	266	175	221	175
85378	749	447	1247	859	1052	755
83933	476	241	625	496	502	376
6300	816	460	1146	762	821	674
5600	476	277	768	474	587	454
23654	4663	2879	8317	5731	5686	4210
414918	167	112	279	191	194	185
105373096	10	5	16	8	14	10
9701	954	519	1540	1033	1139	813
113218480	0	0	0	0	0	0
107985556	3	2	13	10	14	5
6305	2639	1543	4119	2774	2717	1919
79924	258	134	295	223	228	165
55586	128	65	142	106	117	81
91289	3478	2022	5660	3976	3915	2906
29781	1788	1027	2857	1911	1822	1348
9997	593	362	810	529	673	570
1890	1266	728	1469	992	1950	1454
440836	147	79	134	101	203	158
102724608	3	1	1	2	4	2
105373098	5	3	2	2	7	6
113730	140	78	94	65	196	126
644186	0	0	0	1	1	1
107985568	3	2	1	2	5	3
386593	213	132	289	186	309	242
1375	86	52	94	63	138	106
1120	129	82	200	126	179	143
100144603	27	12	55	30	44	19
23542	145	84	218	142	286	219
410	710	408	936	622	750	531
85358	199	158	313	219	297	202
105373100	0	0	0	0	0	0
49	0	2	1	0	1	0
284942	195	136	308	209	182	121
11158	249	139	328	225	216	146
107987388	7	4	6	8	6	5
102724151	3	2	9	5	8	5
102724563	23	14	30	19	19	14
102724197	1	1	1	1	1	1
105379548	20	12	15	13	26	18
107987389	0	0	0	0	0	0
105369189	0	0	0	0	0	0
107987390	0	0	0	0	0	0
107987392	0	0	2	1	0	1
109864271	6146	4964	10215	8572	7776	5756
109864273	1766	1481	2702	2470	2105	1529
109864274	50	45	76	49	82	42
109864272	4102	3281	6969	5715	5178	3866
105379549	2	2	4	6	5	2
107987393	1	0	1	2	0	0
102724621	1	1	6	3	3	2
102724823	0	1	0	0	0	1
102724865	22	13	31	18	18	14
102724728	4	3	6	3	4	4
107984149	2	2	3	3	3	1
102724751	5	3	4	5	3	4
105379550	0	0	0	0	0	0
107987394	0	0	0	0	0	0
105379551	0	0	0	0	0	0
102724770	49	27	63	57	52	35
102724788	1	0	0	0	0	0
55344	147	72	203	144	159	120
8225	922	551	1742	1130	887	639
283981	23	12	42	33	35	26
28227	378	195	586	385	376	295
102724521	1	0	2	1	2	0
6473	0	0	0	0	0	0
64109	2	0	2	0	2	4
107985697	0	0	1	0	0	0
1438	0	0	0	0	0	0
112268304	0	0	0	0	0	0
100500894	0	0	0	0	0	0
3563	3	3	7	7	5	6
101928032	0	0	1	0	0	0
101928055	2	3	3	4	5	4
293	9891	5704	15704	11032	7954	5874
105373102	19	17	44	27	58	27
751580	11	12	24	18	25	23
80161	126	80	218	156	170	133
8623	1267	834	1772	1311	1018	724
286530	1	1	2	0	0	0
8227	812	480	1308	896	829	623
438	23	18	35	23	23	19
107985706	1	0	0	1	1	0
107985637	0	0	0	0	0	1
105373105	2	0	0	3	1	3
105379414	0	0	0	0	0	0
105379413	0	0	1	0	1	2
107985677	0	1	0	2	2	0
207063	130	66	178	142	144	97
9189	1475	887	2300	1546	1373	1032
101928092	18	16	28	9	20	13
102464837	0	0	0	0	0	0
401577	27	24	56	36	39	25
100359394	0	0	0	0	0	2
4267	3796	2217	5314	3740	3847	2833
7499	0	0	1	0	0	1
8908	225	150	333	269	122	83
414	411	238	579	431	324	215
100506356	33	27	60	32	25	22
415	0	2	2	1	2	3
347527	0	0	0	0	0	0
416	0	0	0	0	0	0
100129464	1	2	3	5	2	0
25878	2228	1454	3837	2679	1216	922
109616969	0	0	0	0	0	0
5613	672	454	977	665	515	387
100873944	0	0	1	0	1	0
389906	187	100	245	189	162	106
100189132	0	0	0	0	0	0
101930105	182	118	306	218	200	162
100189050	0	0	0	0	0	0
729162	160	109	258	186	168	135
100189427	0	0	0	0	0	0
107987330	68	43	97	68	65	57
101928201	0	0	0	0	0	0
101928228	0	0	0	0	0	0
57502	437	269	658	482	449	357
105373156	7	4	20	12	12	6
100616373	0	0	0	0	0	0
51481	0	0	0	0	0	1
8226	337	184	509	316	270	198
107987331	0	0	0	0	0	0
412	101	74	177	156	169	123
100616467	0	0	1	1	1	1
26609	0	0	0	0	0	0
8228	89	56	128	77	65	33
107985675	0	1	3	4	2	0
723779	0	0	0	0	0	0
51480	0	0	0	0	0	0
107985676	0	0	0	0	0	0
425054	0	0	0	0	1	0
107985716	0	0	0	0	0	0
107985715	0	0	0	0	0	0
3730	0	0	0	0	0	0
171482	0	0	0	0	0	0
105373125	0	0	0	0	0	0
171483	0	0	0	0	0	0
107985634	0	0	0	0	0	0
6907	818	502	1177	820	711	554
4935	0	0	0	1	0	1
105373126	1	0	0	0	0	0
357	1	2	1	1	2	1
107985658	0	1	0	0	0	0
100288814	0	0	0	0	0	0
55841	969	666	1678	1235	979	796
1183	35	22	55	52	37	18
4281	1312	816	2255	1596	1110	821
3052	874	522	1172	823	799	567
395	212	115	258	207	219	183
107985627	1	1	1	0	3	0
265	0	0	0	0	0	0
100847063	0	0	0	0	0	0
105373131	0	0	0	0	0	0
10943	584	334	898	598	662	515
9758	0	1	0	1	0	1
5634	1416	905	2012	1420	1039	845
51284	0	0	1	1	1	0
349408	0	0	1	0	0	0
51311	0	0	0	1	0	0
7114	25371	14928	36247	24960	29504	21041
171484	0	0	0	0	0	0
105373133	0	0	0	0	0	0
105373134	0	0	0	0	0	0
109729169	6	6	10	8	17	13
107985701	0	0	0	0	0	0
100093698	0	0	0	0	0	0
92552	0	0	0	0	0	0
100133123	0	0	0	0	0	0
105373137	1	3	4	2	0	2
25975	0	0	0	0	0	0
102466519	0	0	0	0	0	0
107985657	0	0	0	0	3	1
170082	28	12	65	34	21	22
107985656	1	0	2	0	0	0
9367	515	277	582	458	412	307
6399	236	169	341	213	199	142
8481	517	284	754	512	458	348
2824	23	13	25	23	12	14
105373138	2	0	1	1	1	1
54960	407	249	517	375	330	275
286480	108	81	171	128	123	89
2742	0	0	1	2	0	0
107985686	3	2	8	9	7	1
2187	209	143	346	237	149	122
158747	416	230	516	396	321	260
102724092	0	0	1	1	1	1
140462	32	24	62	43	29	21
140456	0	0	0	0	0	0
5277	261	185	406	303	245	201
100532742	165	90	218	142	91	78
2277	0	1	3	1	1	0
8544	269	143	333	222	135	113
59272	0	0	1	0	0	0
660	0	0	0	0	0	0
104798195	0	0	0	0	0	0
57393	4	1	8	8	4	7
340591	262	157	415	266	240	189
114004397	87	64	152	102	90	84
11238	54	37	96	71	56	54
8551	3	3	10	8	5	5
8233	368	221	487	338	361	332
8905	707	415	945	633	592	500
2925	136	85	215	137	90	71
645864	18	18	33	29	38	21
56474	529	323	591	471	334	306
100616428	0	0	0	0	0	0
795	0	0	0	1	0	0
94056	1642	990	2367	1660	1486	1125
55787	739	458	1035	734	558	479
5931	3898	2204	5448	3710	3016	2294
9185	2	2	5	1	1	1
4810	1	0	2	0	1	0
100616249	0	0	0	0	0	0
101928389	0	0	0	0	0	0
100873920	0	0	0	0	0	0
105373142	1	0	2	1	0	0
6322	496	303	785	493	517	422
10742	0	0	0	2	0	0
105373144	0	0	0	0	0	0
139105	0	0	0	0	0	0
10389	249	149	294	217	190	139
6792	251	147	296	211	152	112
6247	0	1	0	0	1	0
100189191	0	0	0	1	0	0
5475	0	0	0	0	0	0
100874004	0	0	0	0	0	0
100132163	27	15	43	28	23	19
5256	440	301	678	445	301	203
101928415	8	7	20	9	6	4
10149	6	3	8	2	6	7
5160	3393	2040	4775	3289	2925	2142
389840	158	103	175	143	127	97
30011	1026	655	1611	1109	1021	749
256643	211	141	276	225	171	130
729609	1	0	0	0	0	0
256714	289	193	462	323	299	247
100500809	0	1	1	0	0	0
1964	1955	1219	2881	2021	1730	1379
100158262	1	3	2	3	0	0
100874078	0	1	0	1	0	0
6197	1862	1197	2586	1757	1469	1207
105373146	0	0	0	0	0	0
22866	1	0	0	0	0	1
257240	0	0	0	0	0	0
23676	0	0	0	0	0	0
51360	1198	705	1618	1058	669	572
404281	133	77	212	174	147	116
6611	4089	2434	5861	4102	3301	2565
5251	41	31	53	32	37	31
100873942	0	1	0	0	0	1
100873065	0	3	5	2	4	3
158506	0	0	0	0	0	0
168400	0	0	0	0	0	0
139411	255	166	384	237	355	293
10549	5719	3365	7435	5026	4961	3857
23597	1829	1102	2696	1812	1437	1158
105373148	2	3	4	2	2	2
6303	1568	932	2273	1543	1460	1124
79135	280	157	375	247	229	159
254158	0	1	1	0	2	0
80311	599	381	880	632	461	372
1968	7801	4676	10226	7211	5658	4641
100873922	1	1	5	2	3	0
7543	1294	849	2073	1368	974	740
170067	0	0	2	0	0	0
100130302	0	1	3	0	0	0
5165	750	508	1071	777	522	404
9468	34	20	68	41	24	18
100874088	0	0	0	0	0	0
5422	1313	920	2252	1653	1235	975
677773	0	0	0	0	0	1
170302	1	1	1	1	0	2
107985652	0	0	0	0	0	0
107985707	0	0	0	0	0	0
286514	0	0	0	0	0	0
158809	0	0	0	0	0	0
347541	0	0	0	0	0	0
139538	0	0	0	0	0	0
105373150	0	0	1	0	0	1
139420	0	0	0	0	0	0
347442	0	0	0	0	0	0
139422	0	0	0	0	0	0
139425	0	0	0	0	0	0
105373151	0	0	0	0	0	0
105373152	0	0	0	0	0	0
102465140	0	0	0	0	0	0
11141	2	1	4	2	2	2
100847047	0	0	0	0	0	0
107985632	0	0	0	0	0	0
4113	0	0	0	0	0	0
4114	0	0	0	0	0	0
4115	0	0	0	0	0	0
4112	0	0	0	0	0	0
190	15	13	20	19	23	18
80231	0	0	0	0	0	0
2710	157	103	217	147	158	140
257397	693	473	943	679	531	420
727682	1	0	1	1	3	1
53940	0	0	0	0	0	0
1756	813	486	947	622	635	495
100500915	0	0	0	0	0	0
100302239	0	0	0	0	0	0
105373153	0	0	0	0	0	0
158724	0	0	0	0	0	0
107985674	0	0	0	0	0	0
83604	1327	858	2048	1430	1105	901
170062	0	0	0	0	0	0
139604	0	0	0	0	0	0
286464	19	17	35	25	14	9
101928627	1	1	0	0	0	0
105373155	4	1	3	1	2	2
105373154	6	5	11	10	7	4
442444	0	0	0	0	0	1
441490	0	0	1	0	0	0
5638	491	300	730	496	368	331
347404	53	30	63	48	41	54
7504	62	31	65	43	31	25
1536	7	4	6	3	6	4
6990	312	197	403	274	265	219
94122	7	0	3	1	8	1
25763	0	0	0	0	1	0
100616252	0	0	0	0	0	0
8406	417	236	575	360	486	415
6103	158	102	214	161	183	143
5009	0	0	0	0	0	0
7102	1	4	0	3	2	1
105373174	1	2	0	0	0	2
100874211	13	13	20	15	19	13
58526	1786	1025	2414	1760	1463	1076
105373175	0	0	0	0	0	0
286442	0	0	0	0	0	0
101927449	0	0	0	0	0	0
105373176	0	0	0	0	0	0
107985711	0	0	0	0	0	0
100500822	0	0	0	0	0	0
105373178	0	0	0	0	0	0
105373177	0	0	0	0	0	0
100616251	0	0	0	0	0	0
105373180	0	0	0	0	0	0
54880	1366	870	2523	1742	1451	1076
107985687	3	2	2	2	1	2
105373181	6	7	10	2	3	4
101927476	0	0	0	1	0	0
105373182	0	0	0	0	0	0
10159	3218	1789	4007	2809	2470	1973
347411	0	0	0	0	0	0
159013	689	436	803	541	461	333
9282	2331	1433	3263	2218	1711	1481
100873985	27	27	55	35	31	26
100132831	0	0	0	0	0	0
8239	6345	4235	9612	6714	4729	3770
105373185	1	1	5	3	3	0
105373184	3	3	3	2	4	1
1654	8394	5431	12222	8616	7053	5566
107985678	13	10	19	16	13	18
60506	0	0	0	0	0	0
8573	789	526	1242	901	703	614
2857	1	0	2	3	3	0
27197	1	0	0	0	0	0
105373186	0	0	0	0	0	0
80316	0	0	0	0	0	0
107985717	0	0	0	0	0	0
105373188	0	0	0	0	0	0
101927501	0	0	0	0	0	0
4128	0	1	0	0	1	0
4129	12	2	12	13	22	15
4693	239	163	324	235	342	255
100873919	30	25	46	43	59	38
80258	67	43	75	40	45	38
139341	345	174	431	286	304	269
63904	0	0	0	0	0	0
105373190	0	0	1	0	0	0
7403	613	402	915	703	565	432
79742	0	0	0	0	0	0
105373191	0	0	0	0	0	0
101927528	0	1	1	2	1	0
392452	0	0	0	0	0	0
407006	3	7	7	7	3	5
407007	1	0	1	1	1	0
401585	0	1	2	0	1	0
101927574	0	1	2	0	1	1
55634	192	106	318	195	204	150
641339	126	59	165	108	104	75
401588	75	55	101	80	66	62
56548	132	84	204	143	57	67
84679	409	238	508	333	394	259
6102	850	504	1107	856	647	539
724087	1	0	1	0	1	0
9767	487	321	668	457	367	309
9104	11	6	21	24	8	4
105373193	1	1	4	2	7	3
107985720	5	6	10	4	6	3
54539	1502	849	2180	1474	1448	1047
8241	1763	1125	3184	2197	2095	1495
7317	10527	6355	16262	11256	9517	7056
8552	18	3	24	15	29	19
105373194	14	8	23	19	18	10
5127	3088	1734	4685	3464	3088	2269
8237	1409	823	2586	1813	1324	947
7712	7	1	0	0	2	1
100124540	0	0	0	0	0	0
7592	221	137	335	228	208	158
203414	10	10	17	17	13	14
369	1087	689	1770	1254	1104	817
6853	77	45	107	84	82	70
7076	6409	3532	8167	5637	6970	5079
100616147	0	0	0	0	0	0
5199	14	10	25	22	25	12
2002	1498	878	2348	1570	1417	1108
8409	741	443	1017	702	674	504
100133957	80	45	157	106	116	63
392459	0	0	0	0	0	0
347344	171	155	313	233	198	156
7569	223	142	287	196	216	145
389852	0	1	0	0	0	0
100874120	0	0	0	0	0	0
57232	0	0	0	0	0	0
280657	0	0	0	0	0	0
729201	0	1	0	0	0	0
6758	0	0	0	0	0	0
6756	0	0	0	0	0	0
280660	0	0	0	0	0	0
10214	0	0	0	0	0	0
6759	0	0	0	0	0	0
548313	0	0	0	0	0	0
92745	5	1	3	6	3	7
24140	1371	813	2073	1420	1331	1009
101927635	2	4	3	2	6	4
64840	232	102	291	189	190	121
10682	1119	617	1788	1210	1012	671
4943	835	494	1251	884	715	553
5935	7468	4524	10758	7508	6878	5136
64743	1017	575	1698	1137	1035	802
107985695	0	0	1	0	1	1
7454	7	2	12	6	6	6
6839	627	370	1017	645	525	386
392465	0	0	0	0	0	0
2623	0	0	0	0	0	0
10013	694	418	983	692	735	539
3266	0	2	1	1	3	0
27344	186	102	314	185	244	180
10245	849	445	1144	859	731	535
10084	1263	705	2072	1458	1565	1071
7355	1088	580	1679	1109	975	722
11040	515	350	714	503	395	315
55593	1679	911	2467	1790	1500	1080
3750	205	120	309	207	161	127
56850	1158	704	1839	1287	1381	987
7030	2636	1492	4121	2908	2623	1825
90060	247	150	438	325	285	216
11230	1418	801	2075	1489	1252	910
11152	687	425	1067	708	835	623
27238	855	478	1268	803	719	607
105373195	13	3	23	14	23	19
79917	12	13	23	22	26	18
5355	3526	2080	5186	3794	4041	2999
4007	1410	804	1928	1372	1405	1082
6855	78	51	129	109	92	89
100873921	1	0	4	2	6	2
778	0	1	1	0	1	1
28952	398	250	678	440	476	307
50943	18	9	21	15	11	11
110437700	1	0	0	0	0	0
89801	240	168	354	278	330	192
102724473	0	0	0	0	0	0
729396	0	0	0	0	0	0
645051	0	0	0	0	0	0
729428	0	0	0	0	0	0
729422	0	0	0	0	0	0
100132399	0	0	0	0	0	0
729431	0	0	0	0	0	0
100008586	0	0	0	0	0	0
645073	0	0	0	0	0	0
729442	0	0	0	0	0	0
729447	0	0	0	0	0	0
2543	0	0	0	0	0	0
8712	0	1	0	0	0	0
9506	0	0	0	0	0	0
158572	9	4	16	10	13	7
389856	86	57	132	99	77	61
1184	469	284	717	544	503	369
