GeneID	perturbed	control	control
84501	181	178	198
107984817	20	7	6
105371419	7	9	8
112268179	14	13	10
22980	1235	1220	1035
4157	319	290	257
10381	4115	3063	3417
54849	1557	1267	1331
109623464	9	6	1
92806	454	470	439
172	571	526	474
79007	1328	1326	1396
2622	575	578	541
750	12	22	12
100130015	202	203	200
11105	0	4	1
105376786	15	5	6
100996541	19	16	10
105376781	129	156	123
101927999	176	151	147
105371423	8	9	13
107987240	1	1	0
102723655	0	0	0
102723930	0	0	0
105379545	0	0	0
107987382	0	0	0
105379535	0	0	0
105379533	0	0	0
102723713	0	0	0
105379537	0	0	0
112268315	0	0	0
102723753	0	0	0
107987384	0	0	0
653562	0	0	0
105379539	0	0	0
105379540	0	0	0
112268316	0	0	0
102724014	0	0	0
102723841	0	0	0
105379544	0	0	0
102723869	0	0	0
102724052	0	0	0
105379547	0	0	0
107987386	0	0	0
102723890	0	0	0
105377826	40	21	31
101929823	30	35	27
101929828	2	2	2
653486	0	0	0
8447	1	6	7
100506371	0	0	0
9501	362	420	357
100506388	1	1	0
105371425	0	0	0
105371430	72	45	55
400566	145	112	133
359845	1599	1653	1644
55275	629	630	644
79850	613	581	508
50628	1585	1417	1350
100131454	17	31	35
51031	1424	1472	1385
55178	523	456	441
64359	1453	1758	1783
101927727	91	75	94
29928	814	743	675
29	2632	2571	2473
112268190	92	81	84
105371481	70	70	81
100422835	0	0	0
105379599	22	19	15
105371480	114	126	114
105371479	0	0	2
107984980	1	0	0
727857	0	0	0
286753	1	0	0
7531	12942	12274	12162
1398	3028	2918	2745
4641	9647	10498	10110
105371483	10	11	6
51763	384	413	331
100306951	117	140	115
5306	2029	2026	1984
124935	623	386	490
8578	264	176	180
83547	355	363	279
10594	12102	11622	12571
727910	271	393	401
84981	556	380	364
407004	17	14	16
124997	773	702	741
5345	16	10	6
5176	51	60	51
114826	650	550	610
6117	3417	3177	3224
146760	5	3	2
105371486	0	0	0
105371485	0	0	0
1801	643	585	619
124641	384	326	326
406921	1	0	0
406994	1	0	2
3090	292	205	192
23293	671	752	650
107984988	7	9	10
101927839	0	1	0
63826	931	961	926
55720	3529	3757	3354
692208	2	3	2
692207	0	0	0
9905	1484	1369	1207
101927864	230	213	159
4335	561	509	563
284009	14	15	7
79066	1309	1376	1336
5048	3476	3526	3297
105371490	26	20	38
23277	2795	2511	2781
102465465	0	1	1
105371592	20	25	31
101928991	13	14	7
100302208	0	0	0
23108	1657	1825	1693
101927911	42	57	65
8386	0	0	0
4991	0	0	0
8389	0	0	0
8390	0	0	0
100288728	0	0	0
26189	0	0	0
8383	0	0	0
653166	0	0	0
4995	0	0	0
4994	0	0	0
390756	0	0	0
8387	0	0	0
8392	0	0	0
8388	0	0	0
84690	7	7	5
443	0	0	0
162514	95	116	106
7442	255	269	260
23729	955	813	666
1497	850	827	752
105371493	12	19	16
105371492	92	87	97
100533970	2418	2025	2012
30851	1946	1582	1541
83460	321	268	285
5026	273	317	263
3682	629	610	599
83903	233	265	294
55421	1517	1646	1567
84254	94	101	99
5023	0	0	0
489	135	133	155
105371496	0	0	0
23140	1375	1455	1384
124936	408	386	440
51479	1999	1886	1900
7326	1606	1700	1614
201305	117	74	66
107985053	77	41	42
124976	3523	1671	1788
10514	1901	2000	1987
124975	13	6	6
342527	4	4	0
400568	0	0	0
105371498	0	0	0
246	0	1	0
105371499	1	0	0
27043	2132	2079	2187
101559451	24	9	26
409	1157	1148	1262
400569	250	187	202
58191	182	246	191
84225	16	15	14
9032	0	0	0
284013	9	3	9
388323	39	38	44
5694	2831	2491	2280
5338	606	580	582
50488	3100	2891	3114
1145	81	74	73
100130311	22	31	21
2811	94	119	91
8402	880	883	880
26001	2900	3107	2930
5216	30662	26911	26058
2027	238	189	173
9552	1002	836	788
23125	1934	2101	2043
102465521	1	3	6
102465522	1	3	1
101927979	116	112	109
388324	67	56	57
10749	4895	5072	5103
102724009	278	304	283
105371502	29	26	28
105371501	20	13	7
55065	0	0	8
124961	180	175	167
7775	417	378	373
101928000	75	103	92
9098	20	19	19
84622	221	311	264
100130950	15	22	17
388325	11	8	7
9135	1940	2324	2032
105371505	2	9	1
4927	1749	1878	1743
84268	1232	1273	1275
708	3410	3321	3190
56919	1158	1196	1117
105371506	0	0	0
51009	991	834	802
79003	923	948	950
728392	15	15	28
22861	167	186	181
105371507	0	0	0
339166	0	0	0
23302	689	901	855
105371508	0	0	0
105371509	1	7	17
23746	0	0	0
107985017	158	208	168
54478	648	831	684
83394	204	320	353
9851	650	709	663
84817	1813	1832	1544
51003	303	299	219
388327	68	59	49
100616401	0	0	0
100616466	0	0	0
100652883	0	5	7
284111	18	7	14
54739	8	4	5
162517	0	0	1
83659	0	0	0
245	47	61	72
100506713	51	36	27
239	184	145	150
100529209	1448	1510	1496
440400	1232	1324	1293
124944	253	220	221
100506755	202	157	171
406971	0	0	0
574456	0	0	0
255877	12	29	7
201232	272	293	357
162515	24	23	33
10462	0	0	0
433	0	0	0
105371512	0	0	0
432	47	44	49
1742	1367	1469	1451
37	9371	8903	8627
442898	18	13	9
1856	1280	1227	1266
79142	1189	1177	1132
11337	1504	1567	1597
23399	3419	3374	3433
23587	1186	1119	1225
1366	214	213	226
6517	13	28	10
51087	138	236	187
1984	16657	14511	14807
2874	1317	1099	1296
84461	820	862	802
9744	206	179	186
147040	143	127	142
339168	0	1	0
8711	260	270	236
100529211	737	736	680
57048	538	486	456
254863	296	333	303
57555	1634	1490	1572
374768	2	0	3
201243	6	2	5
107983988	0	2	0
284114	244	236	213
2256	280	315	337
1140	1289	1140	1228
57659	2272	2308	2338
643664	8	2	1
5430	4632	4063	4385
407977	171	152	183
8742	206	190	214
8741	140	152	176
26168	1229	1292	1251
100533955	10145	9747	9603
1973	9017	8586	8434
652965	14	13	12
652966	26	21	17
26781	48	25	24
968	1558	1538	1478
100996842	345	293	240
9526	2098	1854	1742
6665	136	79	87
9513	2094	2200	2067
6462	12	14	9
112483	386	398	362
482	5	6	7
7157	1723	1464	1563
55135	861	798	762
1949	36	45	54
146754	7	5	5
118432	0	0	0
105371516	0	0	0
23135	584	727	651
107987244	37	53	52
92162	11	10	7
84316	455	395	408
124637	863	737	760
1107	3490	3538	3336
677763	0	0	1
284023	22	56	30
9196	130	90	82
58485	1635	1549	1518
116840	1775	1795	1711
105371517	5	1	5
3000	41	56	72
247	1	0	0
242	27	47	42
107985075	34	55	61
100422983	0	0	0
59344	195	167	196
7206	0	0	0
7228	0	0	0
7208	0	0	0
84667	111	149	167
7230	1	1	1
7196	1	0	1
105376799	4	0	0
100189037	0	0	0
100189438	0	0	0
5187	197	191	240
102465532	2	0	0
6844	736	744	657
84314	117	159	178
727676	7	4	4
105371520	8	12	9
100189112	0	0	2
100189331	0	0	0
100616406	0	0	0
100189187	0	0	0
100189387	0	0	0
54785	194	177	163
9212	1794	1767	1633
284029	4	2	2
100189123	2	0	0
100189206	0	0	0
100189383	0	2	1
100189124	1	0	0
80169	515	449	493
100189222	4	4	1
100189184	2	5	1
100189393	10	9	10
5198	1935	2039	1995
399512	486	514	516
29098	302	327	275
22899	0	0	0
146852	0	0	0
100128288	22	20	15
124751	34	51	70
6154	10812	10502	9985
643904	0	0	9
81565	1228	1173	1103
4628	4049	4256	3909
107987245	148	159	187
112268195	86	109	79
102724262	54	57	65
105371525	0	0	0
105371526	0	0	0
146849	2	1	0
105371529	0	0	0
388333	0	0	0
105371530	0	0	0
162387	0	0	4
146850	0	0	0
107985071	0	0	0
107985063	0	0	0
23533	20	66	30
101928235	24	20	6
9423	298	281	252
101928266	0	0	0
105371532	13	31	22
105371531	1	0	1
9482	209	200	201
146845	11	13	14
124739	338	256	264
107985011	3	0	0
201140	0	0	0
644070	0	0	0
9340	3	20	13
5957	0	0	0
8522	24	24	26
8735	0	0	1
107985004	0	0	1
100128560	1	0	0
4626	0	0	0
4622	0	0	0
4619	0	0	0
4620	0	0	0
4621	103	86	74
6341	1682	1868	1641
56985	102	133	77
388335	40	36	33
100506898	0	2	5
101101775	2	3	1
100289255	0	0	0
644139	0	0	0
105371536	0	0	0
388336	0	0	0
1770	2	1	0
101928350	0	0	0
7566	253	207	211
6416	894	990	902
100126313	2	0	0
284034	0	0	0
105371540	0	0	0
93649	0	0	0
101928418	0	0	0
100128006	0	0	0
9912	316	378	316
100616494	0	0	0
60528	3524	3199	3142
105371541	0	0	0
105371543	0	0	0
9955	1	0	0
100302287	0	0	0
105371544	0	0	0
107985014	11	14	8
100506974	3	1	3
94158	27	26	37
100874058	145	147	103
1352	466	408	375
146822	8	11	6
9953	5	3	5
84815	11	0	0
107985080	0	3	0
107984996	0	0	0
105371545	0	0	0
107984977	0	0	0
94150	0	0	0
101928475	0	0	0
94151	0	0	0
107984976	0	0	0
105371547	0	0	0
5376	268	253	264
100616125	0	0	0
64518	1	1	2
100533496	169	187	176
284040	95	101	103
94145	1	1	1
201158	240	248	239
374286	33	33	27
10626	2031	1869	1748
57335	466	375	442
353149	0	0	4
105371560	0	0	0
105371559	0	0	0
644694	0	0	0
4213	651	635	660
101928567	0	0	0
105371557	0	0	0
136	238	237	206
125150	110	161	116
54902	347	395	321
9611	1290	1525	1514
109623477	0	0	0
9487	193	176	212
100302124	0	0	0
201161	122	120	105
7314	4177	4196	4048
51393	6	6	3
125144	2342	2115	2122
692087	291	291	349
26800	19	19	9
692106	9	13	14
388341	371	297	340
105371554	7	13	4
57336	66	88	81
57547	21	46	39
9720	595	770	679
162632	939	1045	935
100129396	18	8	23
105371553	0	0	0
105371552	0	0	0
400578	9	14	19
105371551	0	0	2
147228	0	0	0
96597	0	0	0
23495	0	0	0
284191	0	0	0
105371562	0	0	0
23164	3322	4203	3943
201164	72	53	71
201163	264	251	288
8533	682	643	661
56953	18	34	35
55090	142	100	139
51655	26	70	50
10400	118	123	160
105371564	0	1	0
10743	395	460	501
100861516	0	0	0
140771	0	0	0
6720	1035	1058	1087
102465466	1	2	1
693120	1	0	1
146691	227	263	272
83450	26	18	12
107984989	4	2	4
91647	68	70	54
79018	124	185	175
1819	222	204	173
105371566	9	17	12
51168	63	57	36
105371567	2	2	3
54890	2186	1938	2146
3996	1414	1436	1449
2314	8056	7717	7857
125170	385	361	329
7156	1412	1416	1334
140775	1456	1469	1436
6470	1449	1480	1300
102466733	2	2	2
645027	0	0	3
400579	7	21	12
339240	0	0	2
339241	0	0	0
105371570	0	0	0
729252	0	3	1
105371569	0	1	1
654346	0	1	0
220594	21	18	30
80039	3	0	9
284047	155	181	177
107985051	0	0	0
254272	1	0	1
729288	145	113	129
2310	182	164	145
147166	1755	1496	1602
10517	8	8	16
51030	1166	1098	1057
101929141	7	19	13
5636	990	1065	1006
125206	222	184	218
644815	1484	1420	1415
10750	4	3	4
112268188	1	0	0
26851	5	2	3
780852	4	1	4
102724624	12	10	7
780854	2	1	0
400581	35	28	31
79999	9	14	14
780851	25	18	56
780853	0	1	0
388436	18	24	30
22905	1183	1295	1228
100874309	3	11	4
100874018	0	1	0
27077	719	717	682
100302256	4	2	5
105371573	15	13	8
5598	540	433	481
4239	31	49	48
7732	6	6	9
105371574	0	0	0
107984995	0	0	0
112268205	0	2	0
100189203	0	0	0
55244	164	226	207
677882	2	0	2
105371578	7	13	19
224	2574	2664	2677
146802	18	22	25
218	37	32	45
9706	264	441	387
100189277	0	0	0
11216	955	1096	978
92521	810	852	763
100131943	0	0	0
105371579	0	0	0
348254	14	20	15
347716	178	159	209
100996259	6	7	9
339256	2	0	1
284194	0	1	0
644945	2	0	1
100996294	5	1	7
105371580	0	0	1
256223	0	0	0
105371582	0	0	1
105371583	0	0	0
100287072	0	1	0
339184	1	0	0
440416	0	0	0
339260	0	0	0
23326	5740	5345	5428
101060544	0	2	0
25979	226	222	212
8834	740	749	699
107984969	9	5	12
256302	46	71	112
5606	1316	1168	1295
3768	1	0	0
105371589	0	0	1
339263	787	877	759
101930665	0	0	0
100134444	0	0	0
23666	5	11	5
105371595	0	0	0
105371597	0	0	0
284123	0	0	0
105377824	0	0	0
107987246	0	0	0
105377822	0	0	0
284124	0	0	0
100462977	0	0	0
105371703	0	0	0
105371704	0	0	0
100616277	0	0	0
26118	1494	1525	1397
105371705	0	0	0
440419	0	0	0
8844	335	443	400
3965	5	1	0
4843	27	23	34
201229	85	87	87
105371708	8	7	3
105371709	105	112	135
51701	1142	1229	1174
102724517	90	68	59
105371711	7	4	3
105371710	4	2	8
23615	12	24	30
105371712	2	0	2
23614	2	0	0
101926984	8	13	16
284085	8	3	1
27346	1281	1211	1248
90410	253	224	254
7126	2066	1917	1954
26073	3562	3586	3354
147007	587	498	521
100616388	1	0	0
645832	0	0	0
7448	0	5	0
23098	413	401	393
113235	615	524	580
9058	0	0	0
8456	0	3	2
9094	563	557	588
94005	1579	1447	1450
230	63	40	48
10615	5296	5236	4979
100506436	724	755	703
124923	598	635	512
9703	10485	11038	10703
6388	951	923	918
6830	3658	3686	3537
147011	97	124	102
83871	2909	2780	2782
6147	15258	14744	14528
26808	24	21	18
26773	49	24	19
26809	21	4	11
26772	6	3	4
116238	391	350	352
284086	182	142	158
9618	1679	1549	1622
55731	525	609	630
26284	1656	1559	1476
574411	0	0	0
100616273	0	0	0
406936	0	0	0
100616385	0	0	0
2319	2719	2541	2510
147015	107	140	126
57649	1494	1596	1654
101927018	4	9	5
105371716	3	4	5
124925	4	4	1
51268	6	0	2
399687	1490	1599	1693
9220	193	223	224
1411	4	0	2
57532	3821	4026	3948
100616122	5	7	8
57551	3127	3472	3271
116236	507	489	426
90313	723	657	615
28964	1446	1423	1440
124930	320	299	278
84940	139	131	113
85464	714	821	847
107984990	2	0	2
374786	62	53	64
84081	821	874	847
494335	0	3	1
100423003	0	0	0
6532	9	6	6
105371720	0	0	0
642	573	597	607
105371721	0	0	0
388364	0	0	0
1362	4666	4971	4721
9527	1334	1192	1161
26083	1	0	3
101927093	0	0	0
107133515	718	869	898
6459	12	5	10
105371723	6	6	6
440423	351	299	309
51379	703	703	709
79915	281	314	301
79736	291	330	235
55803	109	117	93
84282	437	408	385
503645	2	7	2
107984974	560	546	509
646030	1	5	4
105371722	12	9	16
100616266	0	0	3
4763	3130	3546	3426
101927057	0	0	0
4974	1	1	1
2124	24	9	19
2123	8	5	6
84440	161	196	269
105371725	0	0	0
100616248	0	1	4
100189245	0	0	0
406968	3	1	0
100616449	0	0	0
100126356	0	0	0
55352	613	578	582
55813	1155	1156	1195
23512	1728	1858	1735
114659	239	223	190
6458	8	14	29
107985082	12	22	15
102724625	0	0	1
105371730	49	40	35
55288	678	687	687
503640	6	2	0
105371731	0	0	0
162494	5	1	9
105371732	0	0	0
64149	376	440	408
693217	184	170	169
7756	4136	3927	3788
5717	4530	4134	4287
8851	111	114	112
4642	2268	2042	2089
105371734	3	0	2
107985012	4	2	1
102724715	6	9	2
26022	1147	1006	926
102724731	13	4	9
124912	0	0	0
40	0	0	0
105371737	0	0	0
100506677	0	0	0
112268206	0	0	0
147004	0	0	0
107985038	0	0	0
107987247	0	0	0
107985035	0	0	0
107985036	0	0	0
107985039	0	0	0
105371735	0	0	0
101927239	0	0	0
6347	0	0	0
6354	0	0	0
6356	0	0	0
6355	0	0	0
6357	0	0	0
6346	0	0	0
105371738	0	0	0
105371739	0	0	0
400591	0	0	0
124842	0	0	0
105371740	0	0	0
105371742	0	0	0
105371741	0	0	0
10693	33	49	46
91603	391	384	394
3980	805	756	800
117584	713	794	769
100529207	564	587	595
5892	637	618	607
54752	56	63	55
54475	711	784	672
146862	0	0	0
146861	0	0	0
105371932	48	60	66
162394	1512	1651	1716
91607	2000	1598	1520
105371933	6	12	9
55106	688	617	578
146857	1242	1245	1301
100506736	24	19	15
107985032	0	0	1
342618	3	2	2
107985033	0	0	0
105371743	367	306	349
692076	3	0	2
5193	128	143	131
163	12639	12825	12312
91608	27	49	47
246176	3	2	2
79148	0	2	1
107985067	0	0	3
146853	0	0	0
8148	7484	8295	8062
256957	3	2	2
105371744	2	0	4
6352	0	0	3
105371745	2	1	4
100533789	50	64	53
201299	48	63	56
57151	0	0	0
6360	0	0	0
6358	0	0	0
348249	0	0	1
6359	0	0	1
107985068	0	0	1
6368	0	0	0
105371746	0	0	0
6362	0	0	0
102724850	0	0	0
6348	5	2	2
101927369	0	5	2
6351	0	0	2
107985055	0	0	0
107985056	0	0	0
414059	20	16	20
414062	10	15	13
9560	0	2	1
105371747	0	0	0
102724862	46	44	45
102724956	2	1	2
101060321	28	29	28
102723414	0	0	0
729877	44	41	42
84218	23	16	17
100510707	6	3	6
105371749	10	9	5
9326	833	845	871
80179	2507	2393	2279
284098	828	690	587
79893	1743	1695	1728
79154	291	380	307
107985031	15	9	2
79922	420	326	450
105371750	17	16	16
105371751	2	0	2
102723471	201	275	261
3975	410	488	459
26574	3637	3577	3620
100422969	0	0	0
105371753	8	4	6
31	3114	3607	3491
106635523	0	0	0
284099	3	11	1
6871	413	405	421
11072	751	773	713
11276	925	901	832
11056	1315	1161	1212
102465136	7	6	2
105371755	110	80	80
105371756	56	59	46
6928	423	374	357
107985009	10	2	0
105371754	1	1	4
105371757	0	0	0
284100	38	33	35
101060351	66	55	48
102723608	0	0	0
101060376	181	165	132
101060389	66	72	54
102723819	0	0	0
414060	64	65	57
101929950	46	61	48
102723859	163	178	135
102723933	0	0	0
729873	58	57	44
440434	267	316	255
105371760	0	0	0
84311	1202	1129	1163
440435	35	17	18
30837	982	1256	1225
57636	662	707	714
101929494	0	0	6
80725	190	260	267
105371761	11	6	17
100170841	256	305	304
105371764	27	20	23
105371763	24	48	51
100616203	0	0	0
4302	2362	2108	2028
105371762	3	15	5
100616153	1	1	0
284106	942	915	868
7703	903	856	897
100287808	30	25	36
100189176	0	3	0
5691	2740	2432	2167
8396	1941	1785	1720
54883	665	691	617
100616416	0	0	0
388381	0	0	0
9349	8424	7653	7255
109617002	16	23	10
619505	13	11	16
100189435	0	0	0
100189052	0	0	0
100189090	0	0	0
3927	9241	8722	8690
102465467	2	2	2
100505576	97	59	75
494188	5	6	0
105371767	1	2	2
105371766	0	0	0
342666	2	1	1
100131347	18	27	16
57125	18	34	21
100189105	0	0	0
100189414	0	0	0
390790	0	0	1
105371768	18	23	37
782	386	435	376
6143	14895	14157	13652
342667	5	8	9
101929578	0	0	0
84961	304	259	300
113839521	0	0	0
5469	3300	3868	3663
51755	2373	2382	2315
105371770	4	6	7
105371771	0	0	2
4761	0	0	0
84152	0	2	0
10948	956	899	886
8557	22	20	26
5409	5	5	0
93210	144	203	135
2064	1231	1238	1182
100616132	2	0	0
84299	494	548	507
2886	319	411	467
22806	17	4	4
124626	0	0	0
55876	124	146	136
94103	837	890	819
100505591	5	5	4
112268187	0	2	2
284110	8	0	0
5709	4336	4044	3879
1440	7	4	5
9862	1404	1287	1293
102466757	1	2	1
101340251	4	6	4
7067	709	773	815
9572	387	313	379
339287	2065	1974	1842
22794	2972	3016	2881
102466986	0	0	0
51195	108	90	92
102465523	0	0	0
147179	1472	1462	1403
990	1727	1935	1738
5914	676	539	663
105371934	29	29	30
101929693	33	30	25
125111	370	387	305
7153	12452	13513	12989
3487	6465	5072	4921
107985064	37	47	55
84951	869	531	531
105371773	93	68	94
101059954	124	98	137
107985090	0	0	3
1236	0	0	1
6605	2755	2771	2784
125113	3	1	1
105371775	0	0	0
192666	0	0	0
147183	0	0	0
353288	0	0	0
342574	0	0	1
162605	0	0	0
105371776	0	0	0
3858	757	663	698
147184	238	219	205
105371777	2	4	0
3859	0	0	0
54474	0	0	0
25984	0	0	0
107985072	0	0	0
390792	0	0	0
125115	0	0	0
85293	0	0	0
83897	0	0	0
83896	0	0	0
83895	0	0	0
728255	0	0	0
81850	0	0	0
81851	0	0	0
81872	1	0	1
728279	1	0	1
730755	12	11	14
85294	3	0	2
100132476	0	0	0
728224	0	0	0
100132386	0	0	0
653240	0	0	0
83755	0	0	0
81871	0	0	0
85289	0	0	0
84616	0	0	0
85290	0	0	0
85291	0	0	0
85285	1	0	1
728318	0	0	0
83899	0	0	0
83900	0	0	0
83901	0	0	0
85280	0	0	0
81870	0	0	0
100507608	0	0	0
100505724	0	0	0
100533177	0	0	0
100505753	0	0	0
83902	0	0	0
3883	0	0	0
105371778	0	0	0
3884	0	0	0
3885	0	0	0
3881	0	0	0
100505782	0	0	0
8688	0	0	0
8687	0	0	0
3882	5	5	3
3886	0	0	0
8689	0	0	0
3860	5	1	3
3866	147	190	136
102466658	12	16	10
3880	6731	6449	5912
147093	0	0	0
3857	1	0	0
3861	0	0	0
3868	3	2	0
3872	0	0	0
284116	0	0	1
10209	11838	11974	11725
2520	0	4	2
9001	37	50	39
3728	1115	1147	1175
10609	462	430	440
60681	277	339	392
115024	1118	1056	1065
317719	7	8	7
55175	312	278	239
47	11835	11330	11228
83538	66	68	61
1267	1884	1677	1666
7266	2009	2068	2001
28511	734	776	809
201181	74	52	85
110806298	59	60	47
79132	126	48	64
2648	2225	2082	2053
94086	6	3	4
5878	2536	2357	2381
105371781	3	2	6
23415	6	2	3
3060	0	0	2
84514	382	311	353
6777	1199	1296	1281
6776	209	168	173
6774	4823	5264	5277
284119	14296	14207	13894
102725238	277	330	299
535	1296	1380	1366
100847030	0	0	0
100847046	30	36	37
4669	738	716	835
108783654	301	287	285
3292	172	175	174
80347	2306	2198	2350
6945	1598	1618	1676
29893	572	664	691
162427	590	694	765
7283	2816	2704	2661
27175	819	815	755
79990	643	789	781
2826	8	23	18
8506	728	868	978
2145	832	874	777
102466195	0	0	0
100190938	2	5	3
10266	4	7	2
84313	956	950	824
65266	122	116	113
28958	453	408	418
124817	268	279	239
8678	1009	1055	1052
102465468	3	3	2
107985007	4	11	12
10197	5039	5006	4744
314	157	116	129
8639	43	35	35
90586	0	2	0
388387	0	0	0
2538	0	0	0
100885850	343	294	234
80755	325	280	220
100885848	28	34	39
146923	852	840	766
6155	10875	9880	9240
3430	345	289	283
10493	5481	6162	6059
8153	210	188	186
672	1625	1696	1680
10230	179	212	196
101929767	36	46	58
