GeneID	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	control	control	control	control	control	control
105373043	3	3	3	3	0	3	2	5	3	5	2	3
84844	1928	589	2514	885	732	789	1693	793	720	1747	699	968
50	1515	443	1275	821	632	649	616	541	815	1195	598	866
171568	625	203	553	412	223	246	301	304	414	629	366	363
105373044	0	0	1	0	1	0	1	1	0	0	0	0
27254	3	3	5	4	6	3	2	1	11	9	6	9
5372	160	63	135	95	94	109	66	59	110	161	95	121
27351	1025	261	1067	482	317	380	723	378	367	1093	368	555
2547	21982	5251	22498	9549	6216	6983	16123	7358	7435	18409	7002	9425
4809	3245	860	2919	1582	1242	1319	1822	1126	1459	2644	1161	1652
107985567	53	26	56	36	15	18	72	20	27	76	17	29
79640	283	94	337	138	87	99	304	146	180	560	135	206
150365	1	1	4	1	1	0	0	0	2	1	1	2
79879	521	131	549	224	178	207	339	182	233	402	137	300
112637020	111	22	90	61	36	44	61	37	48	75	42	64
6721	5781	1468	3338	2532	2345	2566	2511	2057	1981	3758	2322	3523
407039	0	0	0	0	0	0	0	0	0	0	0	0
440829	940	223	588	358	343	372	433	315	283	643	384	471
100616259	0	1	2	2	3	0	0	0	1	3	0	0
115650	4	2	3	3	2	3	3	0	1	8	12	6
79019	167	59	124	105	75	104	62	60	144	169	112	133
339674	5	3	4	3	7	6	2	2	4	6	3	8
55964	1603	449	1502	693	381	410	996	620	426	1323	503	779
164684	1046	277	964	420	249	270	672	375	281	884	320	472
4668	748	190	559	328	278	324	314	211	310	599	232	431
107985551	1	0	0	0	1	2	1	0	2	2	1	1
150368	130	67	77	59	35	39	22	26	9	36	31	80
91689	331	80	310	171	109	124	181	136	140	339	127	156
4700	1725	503	1708	826	593	602	1364	637	662	1742	662	777
100132273	56	13	42	24	29	30	13	11	26	33	16	34
105373047	0	0	0	0	1	1	0	0	0	1	1	1
1565	7	3	5	10	3	5	6	4	9	16	12	13
112268294	5	1	4	2	2	1	0	2	1	6	2	2
102723722	23	4	24	10	15	13	7	4	17	20	8	12
1564	4	2	4	4	7	5	6	3	12	26	11	11
105377203	4	0	1	1	2	0	2	1	3	8	2	5
6942	2433	602	2333	972	630	780	1956	874	724	1974	716	1242
388906	5	2	1	0	1	4	2	1	2	1	2	3
102723775	174	50	186	107	57	61	92	67	76	163	66	79
150372	51	18	29	35	9	11	31	16	23	31	18	14
101927344	8	0	4	6	2	1	2	1	3	4	4	6
94009	166	44	132	78	61	51	89	68	72	155	68	88
101927372	61	20	46	29	45	27	22	15	45	108	43	87
27341	1232	350	987	684	454	443	584	548	651	924	527	621
253190	86	21	63	42	31	31	44	33	44	122	44	76
91695	190	51	142	97	90	74	76	62	113	242	89	138
84271	3125	771	2544	1324	1381	1443	1794	1092	1302	2693	1057	1825
267010	0	0	0	0	0	0	0	0	0	0	0	0
1727	1262	371	962	817	571	591	493	427	816	1135	593	724
267020	1	1	4	1	1	0	3	2	1	3	4	1
53947	73	26	42	47	54	56	24	22	63	79	39	83
26286	844	144	1051	294	376	461	661	213	419	1019	234	586
11252	1482	457	1528	781	584	626	1029	547	705	1495	559	805
101927393	36	18	31	35	29	30	16	20	35	44	21	25
107985550	0	0	0	0	0	0	0	0	0	0	0	0
100506679	20	6	20	14	16	11	9	8	15	21	17	15
25809	372	75	325	145	137	128	126	99	152	313	117	206
638	13	7	21	16	8	6	11	6	16	34	3	14
27349	161	53	138	79	48	53	73	67	67	120	62	77
706	67	36	26	45	46	46	12	23	64	40	43	55
23170	1694	620	1200	1082	823	752	699	677	1075	1285	874	1027
80274	80	27	48	73	49	40	20	45	42	30	66	100
105373051	0	0	0	0	0	1	0	0	0	0	1	1
101927447	1	1	0	0	0	1	0	0	2	0	0	1
105373053	0	0	0	0	0	0	0	0	0	0	0	1
105373054	3	0	2	0	0	0	1	0	1	2	0	0
758	6	0	1	1	0	1	0	1	2	1	2	3
100874197	0	0	0	0	0	0	0	0	0	0	0	0
64800	17	2	22	10	7	5	14	8	8	18	6	3
101927474	0	0	0	0	0	0	0	0	0	1	0	0
107985564	3	2	2	1	1	0	4	0	0	7	3	1
105373058	2	0	1	0	0	0	0	0	0	0	1	1
25830	213	59	173	125	136	97	149	89	146	391	125	224
105373057	22	5	4	12	3	7	11	5	9	26	9	26
150379	76	29	64	44	58	48	39	25	39	62	46	63
80339	312	65	182	119	93	113	216	118	84	202	140	194
25813	1809	456	2015	838	602	656	1349	575	728	1605	559	806
29780	364	119	312	218	178	190	127	115	231	292	146	256
107987326	5	2	8	9	2	0	5	2	2	9	1	2
64098	91	19	100	58	16	29	86	43	44	96	34	42
107985570	0	0	0	0	0	0	1	1	0	1	0	0
107985571	0	0	0	0	0	0	0	0	0	0	0	0
85352	407	132	347	232	84	90	526	244	139	345	152	172
101927499	0	0	0	0	0	0	0	0	0	0	0	0
101927526	0	0	0	0	0	0	0	0	0	0	0	0
84247	1226	365	1265	615	351	435	990	533	519	1055	421	582
105373059	1	0	0	0	0	0	0	0	0	0	0	0
388910	0	0	0	0	0	0	0	0	0	0	0	0
414351	0	0	0	0	0	0	0	0	0	1	0	0
105373060	0	0	0	0	0	0	0	0	0	0	0	0
55615	86	19	37	57	38	41	31	23	52	48	43	46
553158	256	89	182	155	113	122	112	98	140	191	109	170
23779	242	84	171	145	104	113	105	91	127	177	100	159
105373062	9	3	7	3	9	3	4	3	4	7	7	7
112885	317	81	299	188	247	189	255	110	261	579	216	289
105373063	37	15	49	20	15	14	24	18	22	55	24	30
101927551	14	4	5	1	1	3	4	1	5	8	1	5
100506714	129	40	148	74	61	53	108	34	59	156	54	58
10762	3627	905	4294	1599	962	1069	3619	1390	1164	3601	1154	1686
112267891	2	0	0	2	2	1	1	0	0	1	1	1
105373064	2	0	4	6	3	0	1	2	2	9	5	5
23313	1446	484	1407	855	622	678	839	557	838	1194	696	935
100302149	2	0	2	0	0	0	0	0	1	1	0	1
7380	1	0	4	4	2	7	1	1	10	6	6	8
55007	501	138	464	227	211	156	376	178	229	556	229	321
27127	9	3	7	0	1	10	6	3	4	15	0	8
26150	28	12	29	12	9	12	18	12	17	23	7	10
107985537	0	0	1	0	0	0	0	0	0	0	0	0
105373066	2	0	1	1	1	1	3	1	2	6	3	3
2192	1803	550	1282	1050	1083	955	897	620	1214	1700	907	1156
100506737	2	0	2	1	0	4	0	2	0	5	0	0
105373069	2	0	2	0	0	1	0	2	0	0	3	0
105373067	1	0	0	0	0	0	0	0	0	0	0	0
105373068	0	0	0	0	0	0	0	0	0	0	0	0
25814	6026	1366	6479	2335	1864	2062	5087	1937	2141	5843	1940	2756
100616253	0	0	0	0	0	0	0	0	0	0	0	0
107985535	0	0	1	0	0	0	0	0	1	0	0	1
105373071	0	0	0	0	1	0	0	0	0	0	3	0
7477	6	2	0	3	1	3	1	1	2	5	1	3
730668	0	0	0	0	0	0	0	0	0	1	0	0
100271722	28	8	27	10	9	11	6	2	6	24	14	4
150381	0	0	1	0	0	1	0	0	0	0	0	0
642648	0	1	0	2	0	0	3	0	1	10	0	1
400931	0	0	0	0	0	0	0	0	1	1	0	0
100500828	0	0	0	0	0	0	0	0	0	0	0	0
112268288	0	0	0	0	0	0	0	0	0	0	0	0
406883	0	0	0	0	0	0	0	0	0	0	0	0
100616143	0	0	0	0	0	0	0	0	0	1	0	0
406884	0	0	0	0	0	0	0	0	0	0	0	0
5465	216	68	326	131	73	145	213	60	98	272	73	174
105373074	0	0	1	0	0	0	1	0	0	0	0	0
150383	143	39	132	84	76	71	102	56	95	158	63	108
10343	18	5	33	4	5	6	17	7	10	19	2	10
55020	563	165	515	263	205	217	290	231	228	399	209	294
51512	1206	341	1111	512	480	455	685	420	449	878	446	679
150384	9	3	7	2	1	4	4	1	3	14	6	3
55687	369	88	340	171	145	120	312	145	218	507	220	257
9620	392	137	332	195	123	158	240	157	189	443	149	244
105373075	1	0	0	0	0	1	0	0	0	0	0	0
23151	364	116	357	157	220	168	146	109	188	257	173	229
64781	2055	616	1872	1031	531	604	1241	722	601	1525	685	977
105373077	25	10	15	6	7	9	13	7	13	29	5	16
107985566	0	0	0	0	0	0	1	0	0	0	0	0
25771	322	83	191	159	111	105	149	108	152	272	104	124
642757	1	0	0	1	0	0	0	0	0	0	0	0
105369161	5	0	2	0	0	1	1	0	0	6	1	2
100128818	0	0	0	0	0	0	0	0	0	0	0	0
339685	0	0	0	0	0	0	0	0	0	0	0	0
101927722	0	0	0	0	0	0	0	0	0	0	0	0
400932	0	0	0	0	0	0	0	0	0	0	0	0
284930	0	0	0	0	0	0	0	0	0	0	0	0
107985536	0	0	0	0	0	0	0	0	0	0	0	0
107985581	0	0	0	0	0	0	0	0	0	0	0	0
100422916	0	0	0	0	0	0	0	0	0	0	0	0
105373080	0	0	0	0	0	0	0	0	0	0	0	0
105373081	1	0	0	0	0	0	1	0	0	0	0	0
25817	367	111	297	199	113	110	182	153	170	272	155	199
284933	0	0	2	0	0	0	0	0	0	1	0	0
105373083	0	0	0	0	0	0	0	0	0	0	0	0
100616415	0	0	0	0	0	0	0	0	0	0	0	0
100128946	4	3	1	3	1	0	1	3	1	6	2	2
105373085	206	56	148	14	41	48	27	48	9	20	51	50
105373086	0	0	0	0	0	0	0	0	0	0	0	0
348645	8	0	5	1	4	1	1	2	2	2	1	2
105373087	0	0	0	0	0	0	0	0	0	0	0	0
105373089	0	0	0	0	0	0	0	0	0	0	0	0
100500882	0	0	0	0	0	0	0	0	0	0	0	0
23774	689	213	616	364	206	257	440	256	329	788	296	402
105377205	1	0	1	0	2	0	0	1	0	2	0	1
105373091	0	0	0	0	1	0	0	0	0	0	0	0
9889	1671	441	1593	782	488	611	1081	482	588	1331	566	857
79087	306	104	236	175	150	152	135	117	179	263	129	178
79174	192	70	165	111	78	69	101	96	129	187	108	108
107985553	6	3	9	4	2	7	5	4	5	6	5	7
415116	422	126	354	250	274	221	233	150	254	467	205	288
102465493	1	0	0	1	0	1	0	0	0	0	0	0
400935	7	3	11	10	7	3	2	9	5	18	8	8
164714	0	0	0	0	0	1	0	1	0	0	0	0
23209	4	0	1	1	0	1	0	1	2	0	0	0
54456	3	0	4	1	1	0	0	0	1	1	2	3
56666	41	21	18	37	18	34	22	20	33	36	31	39
80305	228	91	167	177	183	127	77	105	195	184	147	202
83642	44	17	30	43	51	28	14	22	64	56	43	36
105373095	49	19	32	47	32	26	32	31	52	101	42	40
85378	318	113	195	208	174	165	129	146	222	317	228	290
83933	41	17	21	40	45	46	20	34	70	77	63	60
6300	156	53	107	94	114	95	58	57	147	144	101	142
5600	12	9	9	18	17	16	4	7	22	23	14	22
23654	888	363	599	699	488	479	355	320	729	904	593	742
414918	23	1	15	7	10	14	4	13	16	24	13	18
105373096	1	1	0	0	0	1	0	0	1	2	1	4
9701	703	234	473	396	268	304	301	258	396	558	330	409
113218480	0	0	0	0	0	0	1	1	0	1	0	0
107985556	2	1	1	0	0	1	0	0	1	0	1	3
6305	599	240	382	420	536	462	194	278	625	651	433	605
79924	146	65	112	104	124	94	73	81	120	233	87	124
55586	100	43	76	80	81	73	57	54	84	166	58	79
91289	122	64	54	113	98	87	42	68	128	147	120	107
29781	588	224	426	419	280	269	238	249	383	485	350	347
9997	45	20	28	34	25	24	15	19	39	31	27	26
1890	1	1	1	2	0	0	1	0	3	2	0	1
440836	0	1	0	0	1	0	1	0	3	1	2	0
102724608	0	0	0	0	0	0	0	0	0	0	0	0
105373098	0	0	0	0	0	0	0	0	0	0	0	0
113730	1	0	0	0	0	0	0	0	0	0	0	0
644186	8	2	9	2	8	7	5	0	6	9	2	4
107985568	12	3	5	5	5	3	9	5	4	16	8	8
386593	382	113	284	204	178	153	264	155	219	553	234	315
1375	167	59	86	94	108	73	108	87	113	269	138	168
1120	218	59	201	114	79	86	160	72	112	300	102	159
100144603	28	6	18	6	2	3	13	13	8	25	10	3
23542	45	20	37	48	7	8	66	41	34	63	34	12
410	106	32	91	62	45	37	57	46	70	105	67	55
85358	142	53	115	84	80	86	57	48	87	141	81	119
105373100	1	0	0	2	1	0	0	0	0	1	1	1
49	8	3	6	3	6	2	1	0	7	3	2	7
284942	183	48	214	81	96	101	133	56	78	138	75	117
11158	381	117	357	168	77	103	299	161	159	364	127	194
107987388	10	2	7	5	1	3	6	3	2	8	5	5
102724151	2	1	1	1	0	0	1	1	1	1	0	1
102724563	74	16	72	25	17	23	59	25	27	60	19	37
102724197	4	1	3	3	1	2	1	1	1	3	1	1
105379548	7	1	4	2	0	2	2	2	2	2	1	2
107987389	0	0	0	0	0	0	0	0	0	0	0	0
105369189	0	0	0	0	0	0	0	0	0	0	0	0
107987390	0	0	0	0	0	0	0	0	0	0	0	0
107987392	9	3	9	4	2	4	8	4	3	9	2	4
109864271	51647	13094	58836	27696	22549	21452	39901	16488	20623	52043	11082	27385
109864273	1567	276	2926	555	508	421	4776	416	586	3162	427	703
109864274	160	42	268	98	103	87	235	63	163	464	93	82
109864272	49910	12774	55635	27033	21921	20939	34876	16002	19860	48397	10554	26591
105379549	21	9	13	7	10	6	11	5	9	19	5	8
107987393	0	0	1	0	0	0	0	0	0	1	0	0
102724621	8	1	11	3	3	2	5	2	3	10	2	2
102724823	0	0	1	1	0	0	1	0	0	1	0	0
102724865	61	16	57	22	13	17	44	18	18	52	16	29
102724728	0	0	1	0	0	0	0	0	0	1	0	0
107984149	1	1	1	0	1	0	1	1	1	1	1	0
102724751	4	2	5	2	2	2	3	2	4	5	1	3
105379550	0	0	0	0	0	0	0	0	0	0	0	0
107987394	0	0	0	0	0	0	0	0	0	0	0	0
105379551	1	1	0	0	0	0	0	0	1	0	0	0
102724770	38	10	16	25	19	18	11	17	36	32	25	26
102724788	311	129	226	306	174	176	167	128	350	774	181	223
55344	2422	712	1704	1248	790	872	1386	863	964	2304	1124	1296
8225	276	127	199	210	147	149	134	127	216	276	195	213
283981	18	1	6	4	12	11	6	12	3	40	24	22
28227	296	118	220	193	225	208	133	111	238	332	177	236
102724521	9	2	6	5	3	3	4	5	5	10	3	2
6473	5	0	3	2	1	1	1	0	0	10	0	0
64109	1	0	1	3	0	0	2	1	0	1	2	0
107985697	17	5	12	4	7	4	5	7	5	15	3	6
1438	62	18	62	25	6	18	55	20	14	63	20	25
112268304	0	0	2	0	0	0	0	0	0	0	0	0
100500894	0	0	0	0	0	0	0	0	0	0	0	0
3563	24	7	19	9	8	9	10	9	10	32	5	19
101928032	11	3	11	5	7	1	7	1	5	15	6	9
101928055	16	12	19	9	13	17	7	11	20	45	10	32
293	8031	2547	5297	4864	4158	4074	3168	2738	4891	6917	3853	4604
105373102	11	3	1	2	3	0	5	3	3	32	9	3
751580	4	3	2	2	2	0	4	4	2	12	6	4
80161	60	23	29	51	52	53	23	28	71	92	50	53
8623	1260	375	951	705	707	771	404	364	859	1022	530	994
286530	8	7	12	12	0	1	3	3	6	9	2	4
8227	562	189	475	284	409	308	347	214	324	681	355	412
438	93	25	81	39	46	43	38	31	37	90	37	68
107985706	0	0	0	0	0	0	0	0	0	0	0	0
107985637	0	0	1	0	1	1	0	0	1	0	0	0
105373105	2	0	4	3	3	4	1	1	1	6	0	1
105379414	1	0	1	1	2	0	0	0	1	0	0	0
105379413	1	0	1	2	0	0	1	0	2	1	0	2
107985677	4	1	5	0	3	3	3	0	4	5	0	3
207063	531	142	456	244	154	164	383	184	249	510	180	223
9189	1167	374	1112	560	420	427	625	386	544	989	401	602
101928092	140	40	194	96	57	58	113	29	82	257	52	76
102464837	0	0	0	0	0	0	0	0	0	0	0	0
401577	115	21	116	38	31	39	77	31	48	136	28	44
100359394	1	0	2	0	1	1	0	0	2	2	0	1
4267	1829	493	1541	894	659	668	966	481	832	1763	545	846
7499	171	36	231	89	65	80	83	30	67	191	37	104
8908	3957	1063	3943	1900	1028	1266	2917	1498	1527	3665	1307	1781
414	290	74	277	140	102	94	165	84	115	295	95	145
100506356	44	8	50	15	12	13	26	11	12	45	12	17
415	30	20	39	49	9	22	46	17	13	56	15	21
347527	1	0	0	0	0	2	0	0	0	0	0	1
416	3	0	0	2	0	0	0	0	0	1	0	0
100129464	0	0	0	0	0	0	0	0	0	0	0	0
25878	288	64	250	70	40	44	252	86	58	198	59	89
109616969	0	0	0	0	0	0	0	0	0	0	0	0
5613	3691	900	4406	1652	1121	1240	2945	1205	1194	3704	986	1982
100873944	0	0	1	0	0	1	0	0	0	0	0	0
389906	427	100	472	194	171	180	288	161	190	372	148	269
100189132	0	0	0	0	0	0	0	0	0	0	0	0
101930105	111	28	115	55	44	50	69	38	36	95	31	65
100189050	0	0	0	0	0	0	0	0	0	0	0	0
729162	64	15	64	30	28	33	38	24	25	56	24	45
100189427	0	0	0	0	0	0	0	0	0	0	0	0
107987330	1	1	2	1	1	1	3	1	0	2	1	1
101928201	0	0	1	0	0	0	0	0	0	0	0	0
101928228	4	2	4	1	1	0	4	1	1	3	1	2
57502	10033	2224	10222	3647	2112	2563	6088	3219	2357	6940	2580	3878
105373156	311	83	392	111	63	95	207	107	81	260	63	142
100616373	0	0	0	0	0	0	0	0	0	0	0	0
51481	4	1	6	3	4	3	2	1	2	8	2	3
8226	2217	564	2147	986	570	722	1836	792	783	2143	729	931
107987331	0	0	0	0	0	0	0	0	0	0	0	0
412	123	35	123	75	28	33	187	80	45	128	54	54
100616467	0	0	0	0	0	0	0	0	0	0	0	0
26609	2	0	6	1	2	3	1	1	3	5	0	1
8228	501	115	464	201	152	182	571	139	353	819	128	205
107985675	48	12	47	23	11	12	51	18	26	72	8	18
723779	0	0	0	0	0	0	0	0	0	0	0	0
51480	0	0	2	0	1	0	0	0	2	3	0	1
107985676	0	0	0	0	0	0	1	0	0	0	0	0
425054	1	1	9	2	3	4	4	0	4	8	1	1
107985716	0	0	0	0	0	0	0	0	0	1	0	0
107985715	2	0	1	0	1	0	1	0	0	0	0	1
3730	10184	1886	8695	3141	1878	2316	6658	3714	2056	5904	2803	3810
171482	0	0	0	0	0	1	0	0	0	0	0	0
105373125	0	0	0	0	0	0	1	0	0	0	0	0
171483	0	0	0	0	0	0	0	0	0	2	0	0
107985634	1	0	0	0	0	0	0	0	1	0	0	1
6907	1698	480	1460	788	483	595	2426	700	1062	2643	556	812
4935	525	159	564	302	136	131	418	188	264	678	163	179
105373126	2	1	7	0	2	5	2	0	4	5	2	3
357	303	85	289	164	88	86	479	107	224	664	123	141
107985658	0	0	1	0	1	0	2	2	0	6	1	1
100288814	2	0	3	4	1	1	3	1	2	1	0	1
55841	811	213	756	415	254	269	781	298	359	845	318	437
1183	281	81	379	128	87	101	376	124	202	513	118	161
4281	1125	269	1051	404	337	397	1502	383	503	1209	343	576
3052	781	235	951	375	183	232	691	328	236	691	241	302
395	10	3	9	4	1	5	12	2	6	10	3	6
107985627	1	0	0	0	0	0	0	0	0	0	0	0
265	0	0	0	0	0	0	0	0	0	0	0	0
100847063	0	0	0	0	0	0	0	0	0	0	0	0
105373131	0	0	0	0	0	0	0	0	0	0	0	0
10943	367	92	348	140	105	101	474	144	183	558	120	182
9758	12	2	13	9	5	7	11	4	5	13	5	17
5634	1278	291	1482	556	429	431	1954	462	800	2125	415	653
51284	5	1	0	2	0	1	1	1	0	1	0	0
349408	8	1	6	2	0	2	2	3	0	3	5	2
51311	0	0	1	0	0	0	0	0	0	0	0	0
7114	40639	10443	59434	19865	16222	15385	57798	11559	29992	89035	12506	16864
171484	0	0	0	2	0	0	1	0	1	2	0	0
105373133	0	0	0	0	0	0	0	0	1	0	0	0
105373134	2	0	0	0	1	0	2	1	1	10	0	0
109729169	37	1	14	3	0	0	8	1	5	16	0	0
107985701	0	0	0	0	0	0	0	0	0	0	0	0
100093698	0	0	0	0	0	0	0	0	0	0	0	0
92552	0	0	0	0	0	0	0	0	0	0	0	0
100133123	0	0	0	0	0	0	0	0	0	0	0	0
105373137	0	0	0	0	0	1	0	0	0	0	0	0
25975	79	10	59	20	17	19	107	27	39	96	21	31
102466519	0	0	0	0	0	0	0	0	0	0	0	0
107985657	3	0	3	1	1	0	4	0	3	7	0	2
170082	75	12	82	31	18	24	117	7	61	156	5	31
107985656	3	1	1	0	2	0	5	0	2	6	0	2
9367	642	167	723	286	201	199	1086	198	450	1315	211	300
6399	235	49	258	93	97	89	389	71	137	509	88	124
8481	2211	461	2284	855	514	642	3163	707	1198	3848	624	1002
2824	2846	606	2831	1103	696	865	3650	873	1495	4164	798	1252
105373138	0	1	0	0	0	0	1	1	0	1	0	0
54960	539	134	500	221	158	170	669	144	341	965	151	252
286480	221	46	188	80	51	73	142	73	57	152	76	86
2742	1	0	1	0	0	0	0	0	1	2	0	1
107985686	2	1	3	0	2	0	2	1	0	4	0	2
2187	252	54	333	111	82	78	292	105	79	268	74	124
158747	651	115	654	197	173	223	518	157	207	551	138	277
102724092	0	0	0	0	0	0	0	0	0	0	0	0
140462	10	4	8	6	3	5	8	3	4	13	2	6
140456	0	0	0	0	0	0	0	0	0	0	0	0
5277	381	94	436	147	83	114	354	122	95	359	104	198
100532742	799	155	649	241	225	274	410	192	150	403	230	292
2277	4	1	4	0	2	0	3	1	1	3	3	1
8544	1141	226	912	382	319	409	596	305	224	586	365	424
59272	9	3	1	2	1	1	5	2	4	13	4	3
660	0	0	0	0	0	1	0	1	1	0	0	0
104798195	0	0	0	0	0	0	0	0	0	0	0	0
57393	235	16	174	50	39	46	222	19	109	393	30	49
340591	199	27	123	57	36	47	202	53	117	266	38	75
114004397	192	38	180	71	40	62	163	52	57	165	36	76
11238	134	28	147	61	36	49	115	41	37	101	26	57
8551	12	4	10	5	1	2	13	5	3	11	2	2
8233	894	193	1140	405	284	257	887	352	269	1002	331	364
8905	12837	2632	15498	4642	3297	3964	11308	4013	3288	15734	3309	4913
2925	2512	339	3563	665	1365	1261	381	215	426	1322	289	1273
645864	38	7	51	9	11	9	14	8	13	29	12	11
56474	4597	1008	5219	1846	1152	1382	3640	1475	1374	4577	1212	1892
100616428	0	0	1	0	0	0	0	0	0	0	0	1
795	0	0	1	0	0	0	0	0	0	0	0	0
94056	2227	496	2673	919	858	886	1725	764	871	2272	726	1210
55787	3556	944	4359	1626	844	1006	3803	1436	1190	4429	1091	1518
5931	11125	2594	12007	4591	3123	3604	8407	3605	3562	9442	3387	5118
9185	316	61	322	110	110	164	178	64	119	237	65	246
4810	972	258	1147	423	262	317	855	275	296	986	207	492
100616249	0	0	0	0	0	0	0	0	0	1	0	1
101928389	0	0	0	0	0	0	0	0	0	0	0	0
100873920	0	0	0	0	0	0	0	0	0	0	0	0
105373142	3	1	0	0	0	0	2	1	1	2	0	1
6322	81	19	69	34	39	56	76	27	23	58	35	84
10742	22	3	25	14	8	10	22	6	13	33	10	18
105373144	25	7	27	17	6	6	13	11	8	22	13	9
139105	0	0	0	0	0	0	0	0	0	0	0	0
10389	1157	276	1143	449	296	367	1033	418	308	1086	326	567
6792	523	139	632	188	103	137	546	193	150	793	165	269
6247	2	1	1	1	0	0	0	0	0	1	1	2
100189191	0	0	0	0	0	0	1	0	1	1	0	0
5475	5	0	7	6	7	4	10	6	3	16	3	9
100874004	0	0	0	0	0	0	0	0	0	0	0	0
100132163	88	21	65	32	28	30	38	29	27	65	39	29
5256	990	237	864	425	323	356	589	322	327	822	323	501
101928415	15	4	14	6	1	9	12	4	5	14	2	5
10149	996	211	1001	429	211	265	582	233	210	900	222	360
5160	3089	817	3424	1552	929	992	2118	1103	1128	2867	1093	1468
389840	175	45	163	61	38	66	142	61	53	152	54	86
30011	755	186	617	364	246	232	654	279	256	745	233	291
256643	345	58	380	78	79	79	265	101	89	385	121	184
729609	0	0	0	0	0	0	0	0	0	1	0	0
256714	227	62	178	96	62	64	168	102	63	152	52	113
100500809	0	0	0	0	0	0	0	0	0	0	0	0
1964	5819	1238	6330	2004	1222	1486	5413	2073	1519	5271	1712	2350
100158262	1	1	2	1	1	0	4	0	0	2	0	0
100874078	3	1	1	0	0	1	1	0	0	5	0	2
6197	1128	237	1220	370	361	338	883	264	288	1081	273	550
105373146	0	0	0	0	0	0	0	0	0	0	0	0
22866	815	211	834	291	168	222	349	349	101	359	247	349
257240	0	0	0	0	0	0	1	0	1	0	0	3
23676	3	0	1	0	1	0	1	0	0	1	1	0
51360	719	157	749	275	153	399	546	218	225	643	160	285
404281	14	4	20	5	1	3	11	8	4	23	7	4
6611	10856	2205	10191	4302	3012	3767	10140	3348	3575	10786	3048	4223
5251	6	0	5	1	1	1	7	0	6	7	0	1
100873942	2	0	0	0	0	0	1	0	0	1	1	1
100873065	10	2	11	6	3	2	8	2	2	8	3	12
158506	0	0	0	0	0	0	0	0	0	0	0	0
168400	0	0	3	0	0	0	0	0	1	0	0	0
139411	173	30	185	84	56	63	185	41	54	206	49	120
10549	5298	1234	6705	2102	1713	1864	4355	1705	2017	4720	1675	2210
23597	2361	508	2644	998	752	436	2034	758	818	2298	702	893
105373148	12	3	7	6	1	3	5	4	2	15	3	5
6303	2244	444	2280	872	889	965	1300	549	756	2016	690	1076
79135	1056	241	1186	434	275	330	796	346	316	1013	360	423
254158	7	0	5	2	3	2	2	1	1	5	3	1
80311	1034	206	1276	372	365	367	948	312	324	971	215	605
1968	22216	4955	22106	8298	5800	7150	17343	7540	5933	20586	7126	9770
100873922	0	0	0	0	0	0	0	0	0	0	0	1
7543	676	162	799	294	129	187	825	262	183	697	172	271
170067	8	4	7	3	0	2	4	8	1	5	1	4
100130302	8	1	3	1	0	2	2	2	1	2	1	1
5165	3302	704	3603	1120	663	915	2284	940	710	2663	676	1445
9468	2126	415	1669	726	550	611	1213	643	517	1277	564	908
100874088	0	0	0	0	0	0	0	0	0	0	0	0
5422	3213	866	3174	1370	417	573	3037	1428	705	2929	1136	1062
677773	0	0	1	0	0	1	1	0	1	0	0	1
170302	0	0	0	0	0	0	0	0	1	0	0	0
107985652	1	0	0	0	0	0	0	0	0	0	0	0
107985707	0	0	0	0	0	0	0	0	0	0	0	0
286514	0	0	0	0	0	0	0	0	0	0	0	0
158809	1	0	0	0	0	0	0	0	0	1	0	0
347541	0	0	0	0	0	0	0	0	0	0	0	0
139538	0	0	0	0	0	0	0	0	0	0	0	0
105373150	0	0	0	0	0	0	0	0	0	0	0	0
139420	0	0	0	0	0	0	0	0	0	0	0	0
347442	0	1	0	0	0	0	1	0	0	0	0	0
139422	0	0	0	0	0	0	0	0	0	0	0	0
139425	1	0	0	0	0	0	0	0	0	0	0	0
105373151	0	0	0	0	0	0	0	0	0	0	0	0
105373152	0	0	0	0	0	0	0	0	0	0	0	0
102465140	0	0	0	0	0	0	0	0	0	0	0	0
11141	8	2	7	6	0	2	5	6	0	19	2	1
100847047	0	0	0	0	0	0	0	0	0	0	0	0
107985632	0	0	0	0	0	0	0	0	0	0	0	0
4113	0	1	5	1	0	0	0	0	0	1	1	5
4114	3	3	3	4	1	0	8	0	1	6	2	0
4115	0	0	0	0	0	0	0	0	0	0	0	0
4112	8	1	3	5	0	0	4	0	0	1	1	1
190	2	0	2	3	1	1	2	1	2	2	1	2
80231	0	0	0	0	0	0	0	0	0	0	0	0
2710	725	160	689	303	123	156	587	279	183	542	212	253
257397	769	190	931	319	210	225	1412	267	447	1441	205	375
727682	2	0	0	1	1	0	2	0	0	3	0	1
53940	0	0	0	0	0	0	0	0	0	0	0	0
1756	389	98	447	224	92	111	504	107	183	523	95	180
100500915	0	0	0	0	0	0	0	0	0	0	0	0
100302239	0	0	0	0	0	0	0	0	0	0	0	0
105373153	3	0	4	1	1	2	4	0	0	1	0	1
158724	0	0	0	0	0	0	0	0	0	0	0	0
107985674	1	0	0	0	1	0	0	0	0	0	0	0
83604	2269	590	2899	1008	551	689	3310	872	783	2780	762	1128
170062	0	0	0	0	0	0	0	0	0	0	0	0
139604	0	0	1	0	0	0	0	0	0	0	0	0
286464	6	2	2	0	2	0	3	1	0	6	1	3
