GeneID	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	perturbed	control	control	control	control	control	control	control
54090	0	0	0	0	0	0	0	0	1	1	0	0	0	2
150135	1	4	6	2	0	7	1	4	2	5	2	13	3	3
54089	1	0	0	0	0	1	0	0	0	0	1	0	0	0
54101	240	158	182	318	398	321	206	351	443	495	421	436	457	148
102465488	0	0	0	2	0	0	0	3	0	0	0	1	1	0
102724800	16	15	9	14	12	17	21	34	14	34	20	15	25	14
63977	67	52	72	65	120	94	44	83	133	110	97	186	164	42
25966	166	94	128	150	272	221	97	304	454	395	341	458	482	112
106635524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49854	83	76	82	75	138	124	47	123	285	146	113	183	222	105
150142	1	0	2	2	3	0	1	3	0	0	1	1	0	0
107985502	4	0	0	2	2	4	1	1	0	2	0	4	3	3
89766	0	0	0	1	2	0	2	1	0	2	0	1	0	0
150147	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9619	25	13	12	55	37	30	23	66	112	132	117	117	97	30
105372814	0	0	0	0	0	0	1	1	2	0	0	1	0	0
7033	614	285	366	324	771	760	684	507	258	231	283	264	251	374
7032	14	9	11	14	25	24	19	24	27	25	40	33	24	37
105372815	24	16	21	19	19	20	12	28	22	17	19	14	16	22
7031	51	42	43	35	42	46	41	48	34	40	49	40	32	47
64699	3	0	1	3	6	9	3	13	8	16	12	7	0	15
53347	0	0	0	0	0	0	0	4	0	0	1	1	0	1
89765	217	117	130	165	219	251	208	187	159	180	183	197	228	130
101930094	0	0	0	4	1	2	0	1	2	1	1	1	1	1
54020	380	204	223	588	765	682	405	1106	1216	1604	1177	1579	1479	376
107987299	16	10	9	26	41	31	15	53	80	88	48	106	109	30
101928212	21	13	15	33	39	28	14	64	85	74	73	91	110	37
101928233	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928255	0	0	0	2	0	0	0	0	0	0	0	0	0	0
5152	45	23	24	52	44	42	30	60	52	65	55	61	41	17
105372816	0	0	0	0	0	1	0	0	2	1	0	3	1	0
101928284	0	0	0	0	0	0	0	0	1	0	0	0	0	0
107985504	2	1	1	3	2	2	0	1	2	4	3	2	2	0
101928311	0	0	2	1	1	0	0	1	1	0	0	0	0	0
107985479	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10785	159	95	100	148	220	177	183	228	246	274	232	269	299	111
105372817	15	13	25	18	20	11	24	23	6	6	12	15	10	19
4731	329	249	262	225	260	258	333	243	231	268	244	294	313	230
90625	0	0	1	0	0	0	0	2	0	1	1	0	1	0
100847013	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5316	320	280	281	243	380	304	242	329	422	382	289	395	476	217
875	16	11	9	12	14	15	17	17	3	3	3	3	4	6
7307	493	219	294	363	481	445	362	491	444	484	444	580	563	214
101928369	1	4	1	4	3	1	1	3	0	0	1	1	1	1
106481742	0	0	1	1	0	0	0	0	0	0	0	0	0	2
107987300	0	1	0	0	0	0	0	0	1	0	0	0	0	0
1409	1	1	1	1	0	0	0	0	0	0	0	0	0	0
105372821	0	1	1	1	1	0	1	1	1	0	2	2	0	1
100126693	0	0	0	0	0	0	0	1	0	2	0	0	0	0
101928399	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377137	0	2	1	1	0	3	0	2	2	6	4	4	3	3
107987301	0	1	0	0	0	0	1	0	0	0	1	1	2	0
150094	27	36	31	52	65	70	31	67	112	120	109	114	97	56
107987302	0	0	0	1	1	0	1	2	2	2	1	2	1	0
284836	1	0	1	1	0	1	1	1	3	2	2	2	2	2
11077	7	3	3	6	16	7	15	15	7	12	14	12	13	9
114038	0	0	0	1	1	0	1	0	1	0	1	0	0	0
102723380	0	0	0	0	0	0	0	1	0	0	0	1	0	1
54145	21	7	10	6	14	9	10	12	7	6	14	5	5	6
102464825	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23076	232	121	183	237	390	386	211	385	655	677	415	682	699	187
8566	1442	855	887	1431	1796	1685	1181	2298	2444	3003	2661	2933	2669	1082
105372824	2	3	7	10	7	3	5	7	12	6	14	14	9	4
1476	2751	1773	1863	2358	3133	3251	2621	3723	2971	4125	3426	3361	3251	2179
105372825	1	1	0	1	0	0	1	0	0	0	0	0	1	0
8568	312	169	211	368	464	438	416	494	442	581	531	586	627	179
284837	7	0	3	5	2	7	1	9	4	3	3	7	6	1
56894	332	193	239	495	684	686	309	793	968	1153	866	1018	1110	225
105372826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372829	1	0	0	0	1	0	0	0	0	0	0	0	0	0
7109	209	120	145	245	358	324	149	394	721	622	348	632	719	191
5822	122	62	69	115	176	142	94	182	180	206	217	228	210	78
8209	393	210	243	298	405	350	331	433	328	383	390	385	381	245
105377138	1	0	0	0	0	0	0	0	0	0	0	0	0	0
105377139	0	0	0	0	0	0	0	1	0	0	0	1	0	0
107983952	0	0	0	0	0	0	0	0	0	0	0	0	1	0
102725065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23308	18	6	11	21	25	15	10	27	55	33	44	51	40	13
29947	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105372833	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5211	756	398	444	1194	1329	1291	859	1854	1822	2280	1883	1853	1864	679
755	227	131	111	217	358	335	368	273	149	191	192	176	204	127
7226	1	3	3	2	6	2	9	7	1	4	6	3	7	1
101928607	0	0	0	0	1	1	0	0	0	1	0	0	0	0
100861510	0	0	0	0	0	0	0	0	1	0	0	0	0	0
81543	4	5	6	14	11	14	0	3	13	14	15	14	5	1
111216286	2	2	3	2	0	0	0	0	0	0	0	0	0	1
54084	0	2	1	0	0	2	0	1	0	0	0	0	0	0
54082	1	1	2	2	1	1	0	1	0	1	0	0	0	0
114043	0	0	2	2	0	0	0	1	0	0	0	0	2	0
386677	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386679	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386680	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386674	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386681	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386676	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386678	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386683	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386685	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7327	515	370	386	587	912	720	518	822	712	824	754	1034	954	505
101928689	0	2	1	0	1	0	0	2	1	0	3	1	3	1
6612	910	472	594	924	1143	1043	822	1038	1174	1140	954	1251	1328	598
754	2433	1499	1679	2214	3147	3023	1964	3360	3115	3600	3024	3180	3274	1880
3689	21	11	10	13	1	1	2	5	0	1	4	0	1	0
107987303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505746	2	5	4	3	1	1	2	6	0	1	1	0	2	1
84536	18	9	9	9	18	19	15	15	8	27	23	8	16	13
112268278	0	0	0	0	0	0	0	0	1	0	1	2	0	1
85395	183	103	65	169	224	198	169	227	192	239	197	224	218	104
107985497	0	0	0	1	0	1	0	1	5	2	0	4	2	1
727699	0	0	3	1	2	2	1	2	2	1	1	1	0	0
378825	75	53	65	79	77	92	105	89	36	59	57	52	54	38
105372836	2	0	1	0	1	2	2	1	2	1	1	3	0	0
728039	3	1	0	5	2	0	4	3	2	2	3	2	1	0
104	70	51	50	66	71	78	46	78	81	73	65	104	73	36
105372835	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114042	0	1	0	0	0	0	0	0	0	0	1	0	0	0
23275	184	117	163	275	311	306	144	424	426	477	428	520	469	171
642852	83	61	75	106	169	162	85	163	270	246	164	206	281	75
105372838	2	1	1	3	2	3	2	10	2	2	3	4	2	7
388830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372839	0	0	1	0	0	0	0	0	0	0	0	0	0	0
101928745	1	1	1	2	4	2	3	6	5	9	5	4	5	1
80781	327	202	218	518	596	547	405	401	430	638	510	534	502	111
100874236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378832	0	0	0	0	0	0	0	0	0	1	0	1	0	0
102465489	0	0	0	0	0	0	0	0	0	0	0	1	0	0
6573	215	101	153	261	288	269	201	308	335	460	437	475	422	120
107987304	0	0	0	0	0	2	0	1	1	1	0	1	1	3
107985485	0	0	0	0	0	0	0	2	0	0	0	0	1	1
105372840	2	3	3	1	5	1	3	19	10	23	17	27	31	31
54039	4	4	2	1	10	2	3	10	4	4	4	5	8	2
100129027	0	0	0	0	0	0	0	0	0	0	0	1	0	0
101928796	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372841	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1291	2	3	7	6	11	3	4	35	30	44	51	46	42	12
105372842	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1292	1	0	0	1	1	2	3	8	8	21	1	18	20	6
10841	10	24	11	16	2	3	3	1	1	2	5	1	0	1
100861507	1	0	1	2	0	0	0	0	1	0	0	0	0	0
84221	30	11	13	51	35	32	28	40	28	47	34	50	37	16
4047	624	292	351	746	1038	847	684	1052	1357	1502	1217	1647	1364	378
109623452	1	2	1	3	3	7	1	1	3	2	1	4	5	0
114044	60	61	69	74	84	87	55	109	121	150	134	197	178	63
8888	340	205	271	392	561	476	297	651	1187	1176	815	1191	1219	260
54059	243	238	193	183	225	264	245	157	137	142	120	167	161	130
54058	63	49	68	108	96	95	77	149	144	179	132	187	173	72
5116	207	163	197	243	307	256	141	412	579	519	373	606	648	199
23181	144	96	103	201	317	275	122	311	543	447	374	502	542	163
100862692	0	0	0	0	1	2	0	0	0	0	1	1	1	1
6285	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3275	1094	683	671	1019	1424	1317	944	1264	884	1023	920	1032	1028	670
105379418	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723780	6	6	6	5	3	4	10	5	6	3	7	4	5	8
107984037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723769	0	0	0	0	0	0	0	0	0	0	0	1	0	0
107987323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379516	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379428	0	0	0	0	0	0	1	1	0	0	0	0	0	0
81061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268291	0	0	0	0	0	1	0	0	0	0	0	0	0	0
23784	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100852406	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106146148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107987324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503637	112	129	109	107	197	174	130	206	210	198	117	201	221	301
106480334	7	5	3	13	15	9	7	20	19	21	14	22	25	11
150160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387590	13	8	12	21	54	59	36	0	0	0	0	0	0	0
112268292	7	5	4	8	22	29	11	0	0	0	0	0	0	0
23783	0	0	0	0	0	0	0	0	0	0	1	0	0	0
101929350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128954	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100130418	1	0	0	0	0	0	0	1	3	2	1	2	1	0
23765	126	83	67	139	156	156	82	203	261	270	245	317	293	98
27439	2	1	1	10	6	3	5	6	10	6	5	7	2	3
100996342	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27440	460	300	313	568	776	655	568	669	494	619	557	651	580	324
100130717	0	1	2	1	2	5	2	1	1	2	0	1	0	0
51816	0	0	0	0	0	0	0	0	0	1	0	0	1	0
107985573	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27442	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27443	2	0	0	1	3	0	0	1	0	0	0	1	0	3
83733	161	148	154	91	110	106	136	98	69	71	66	74	62	140
105372850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929372	0	0	1	0	0	1	0	1	0	0	0	0	1	0
529	3389	3541	3343	1907	2504	2767	2908	2298	1358	1543	1253	1437	1480	3190
23786	537	336	369	571	760	740	508	919	945	957	729	911	1013	468
637	2056	1638	1480	1428	2159	1881	1883	1470	680	861	724	856	827	1327
100423025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200298	0	0	0	0	0	1	1	0	0	0	0	1	0	0
57553	173	110	118	184	296	290	114	313	638	609	355	627	569	168
693233	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100192420	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105372853	0	0	0	0	0	1	0	0	1	0	0	1	0	0
55670	325	241	228	494	625	569	323	710	763	807	638	852	777	377
51807	20	15	11	13	29	28	25	15	13	15	24	12	9	16
11274	151	88	101	142	156	127	106	207	155	220	191	238	209	123
100996415	0	0	0	0	0	0	1	0	0	0	0	0	0	0
105372858	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372942	6	4	5	5	6	4	5	6	10	6	11	13	12	6
729461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107987325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728226	1	0	0	0	0	1	3	1	2	1	2	2	2	0
728229	44	23	31	23	50	40	49	37	22	34	37	26	22	28
728233	92	97	83	97	101	96	74	123	106	83	146	156	109	80
85376	1	1	1	1	2	3	5	5	5	5	5	4	9	2
105372871	0	0	0	0	0	1	0	0	0	0	0	0	0	0
642643	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377182	4	3	2	2	1	0	2	4	4	6	8	9	5	4
2679	2	1	1	1	1	3	3	6	6	7	9	7	7	1
101929738	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102725072	4	2	3	5	4	5	6	4	3	10	10	10	6	2
100996432	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8214	124	88	90	85	145	117	172	131	52	74	71	57	59	87
5625	56	41	51	81	82	69	73	76	43	36	52	59	51	20
26220	7	11	7	11	18	32	25	11	5	7	1	7	5	2
25787	1	1	1	2	1	0	2	0	5	1	4	6	3	2
26222	2	0	1	0	2	0	0	0	0	0	0	1	1	0
9993	709	341	491	986	1267	1117	583	1440	1719	1985	1730	2029	1849	492
25786	33	20	26	50	54	61	22	61	87	115	92	103	97	15
8220	198	123	133	232	332	283	211	357	303	384	270	317	319	145
23617	4	3	1	2	9	4	3	4	7	7	3	5	8	2
112268297	1	0	2	1	0	1	0	1	0	0	2	4	0	2
2928	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100652736	96	77	61	42	70	63	43	75	27	36	35	55	46	87
6576	934	440	595	1143	1536	1249	993	1778	1738	2576	2123	2208	1931	718
8218	2	2	2	2	4	2	0	4	5	13	9	3	5	9
112268289	1	0	0	0	1	0	0	0	1	1	0	1	0	0
105372859	30	17	26	41	44	44	47	67	70	82	64	84	90	29
7290	713	348	492	895	1413	1140	581	1622	1980	2107	1503	2114	2088	489
64976	1849	1749	1688	1107	1400	1410	1471	1420	775	1004	822	922	949	1399
128977	697	473	547	525	783	672	660	595	447	398	377	441	424	416
105372860	119	107	94	160	134	146	112	171	140	111	162	212	187	114
7353	1417	1230	1192	1222	1819	1577	1413	1670	1161	1348	1243	1443	1572	1138
8318	391	206	289	422	542	433	330	609	585	659	524	700	738	262
7122	1	3	1	2	0	5	2	4	2	9	2	4	7	3
150185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5413	1	1	1	1	0	2	2	2	1	3	2	2	2	2
100526833	1	1	1	1	1	2	2	2	1	3	2	2	2	2
2812	1	0	0	0	0	0	0	1	0	0	0	0	0	1
105372861	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6899	5	3	6	6	8	3	2	7	30	28	24	22	8	27
54584	337	165	187	337	480	364	304	409	353	387	303	363	371	145
79680	406	247	302	583	738	598	335	730	831	970	829	1195	983	332
10587	639	354	445	525	760	744	658	922	749	961	871	1008	890	403
1312	1569	744	841	1710	2396	2042	1712	3131	2508	3165	3017	2735	2684	1124
100616414	158	85	85	212	260	227	179	366	310	368	344	384	354	133
421	807	645	626	906	1353	1118	670	1431	1120	1362	1188	1498	1386	473
128989	595	348	350	759	1002	832	470	1259	994	1195	1076	1174	1029	458
406961	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54487	494	335	402	478	631	586	335	692	854	994	906	1223	1008	360
100500860	3	1	2	2	5	5	3	5	8	12	5	14	9	2
100302197	4	5	5	7	16	12	5	8	27	20	11	25	20	9
27037	891	561	596	833	1209	1106	1015	1327	853	1089	1007	1076	1037	686
102465490	1	1	1	0	1	3	1	2	1	1	1	2	1	2
5902	10124	8188	8587	6033	7875	7167	7899	6838	4455	5125	4289	6063	5395	6895
109617010	11	13	12	8	12	6	17	9	7	7	9	18	11	10
29801	530	401	479	875	1034	939	496	1207	1103	1314	1215	1478	1162	541
388849	5	2	8	14	6	4	7	11	4	7	7	7	13	8
284865	7	1	6	7	5	4	4	17	22	15	10	23	24	11
105372862	29	21	38	36	46	33	29	51	34	33	27	43	45	29
150197	65	73	88	48	54	57	61	74	43	27	42	60	52	102
105372863	0	1	0	0	0	0	0	0	0	0	0	0	0	0
65078	185	125	110	211	308	265	170	358	317	395	333	330	251	113
105372864	1	0	0	0	0	0	0	4	5	0	2	3	1	0
100302118	0	0	1	0	0	0	0	0	0	0	0	0	0	0
85359	1719	1215	1046	1154	1804	1623	1857	1645	594	830	697	703	724	1178
101927859	1	0	0	0	4	2	1	1	0	0	0	0	0	0
373856	19	15	17	26	22	21	12	38	16	35	40	27	23	12
7625	209	104	131	241	467	325	183	331	267	260	213	282	333	143
91179	7	6	4	16	7	5	3	9	4	11	7	5	14	0
107985588	0	0	0	0	0	0	0	1	0	0	1	1	1	0
84861	45	27	43	49	93	101	48	106	101	109	103	127	125	47
101928824	11	12	12	19	23	24	14	29	22	39	27	22	26	23
51586	813	571	633	1216	1515	1495	831	1781	1790	2120	1864	2258	1934	632
266697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985584	7	4	7	8	7	11	4	5	15	15	6	11	14	3
84222	250	156	160	158	304	221	258	277	119	168	168	148	153	192
5297	454	297	352	681	799	741	338	955	1477	1494	884	1598	1382	370
3053	38	36	30	52	1	0	2	3	7	1	0	6	2	1
9342	555	347	339	415	576	628	502	869	853	848	661	842	921	462
1399	1035	568	885	1139	1377	1427	697	1656	2713	2497	1912	2671	2233	834
101928891	44	29	38	42	42	55	36	51	27	43	35	41	31	28
150209	129	91	122	226	309	272	294	302	263	267	237	245	274	148
8216	176	118	128	200	255	231	137	323	327	364	307	365	338	171
80764	245	136	121	207	302	285	257	320	196	266	251	233	201	209
439931	12	3	6	13	10	14	11	18	9	16	8	14	13	10
113691	1	0	2	3	6	0	1	2	2	0	1	2	3	1
9127	16	7	6	22	29	14	13	16	15	12	22	14	15	9
6545	0	0	0	0	0	1	1	0	1	0	0	0	0	0
693234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440799	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400891	6	2	7	0	7	8	4	2	4	1	2	1	3	3
400892	12	6	6	14	10	12	9	17	19	21	21	27	20	3
112268299	0	0	0	0	0	0	0	1	0	0	0	0	0	0
642633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372935	11	6	9	10	7	5	8	11	9	11	16	17	12	6
728441	1	1	2	1	1	3	3	7	7	10	11	9	9	3
29797	7	2	1	6	6	6	3	7	11	10	8	14	9	4
100996335	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377190	0	0	0	0	0	1	0	0	0	0	0	0	0	0
440804	1	1	0	1	1	3	2	5	5	6	3	4	4	2
23119	73	48	49	101	130	96	49	102	159	174	97	130	139	59
105377191	0	0	0	0	0	0	0	0	0	0	0	1	0	0
645426	42	23	29	23	45	32	43	42	18	30	29	25	20	31
375133	145	130	125	181	221	163	120	219	185	174	220	287	218	119
150221	4	4	3	5	4	4	4	7	6	5	4	7	5	6
7332	1619	1331	1585	1100	1523	1490	1301	1657	1608	1899	1534	1724	1756	1185
150223	591	407	425	563	852	729	712	738	443	706	657	644	535	450
164592	1	1	0	0	1	1	0	0	1	0	0	1	0	0
23753	519	270	324	305	568	417	440	530	340	441	396	360	385	318
100126318	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406920	0	0	0	0	0	1	2	3	0	1	1	1	0	0
107985532	7	3	8	8	3	13	8	13	2	7	16	23	15	10
23759	222	108	133	279	336	276	159	312	392	453	356	449	418	135
29799	43	22	19	42	42	51	30	49	51	47	49	44	53	16
5594	995	716	943	923	1275	1187	631	1378	2262	1936	1418	1851	2112	919
9647	189	121	148	219	392	285	199	290	322	360	269	287	369	118
100286925	12	4	8	18	20	20	6	24	20	27	16	28	20	13
8940	92	47	75	109	92	105	84	164	135	173	137	169	147	72
649179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28763	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28784	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28764	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28771	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84097	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28757	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28765	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28819	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724653	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28785	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28761	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28778	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28766	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28770	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28772	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372952	0	0	0	0	4	1	0	3	4	1	1	5	2	1
96610	119	94	84	100	126	167	111	162	167	155	125	191	211	104
28779	2	2	4	7	4	9	2	4	8	7	3	7	11	4
28820	1	1	1	0	0	1	1	1	0	1	1	1	1	1
28821	0	0	0	0	0	0	1	0	0	0	0	0	0	0
28773	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28822	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28781	0	0	0	0	0	0	0	1	0	0	0	0	0	0
28823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28776	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28767	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84089	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929255	1	1	1	1	1	2	1	1	1	0	2	2	1	0
28824	1	0	0	0	0	0	0	0	0	0	0	0	1	0
28825	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28768	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28783	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28826	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140883	6	11	11	15	13	13	6	8	25	23	12	21	24	11
129025	1	0	0	1	0	0	0	1	1	1	1	0	1	0
23532	2	0	1	0	0	1	0	1	11	11	10	9	0	12
648691	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28810	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28787	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28789	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25812	13	6	8	13	10	8	4	16	22	25	21	32	23	3
91227	4	3	3	3	5	3	10	19	12	24	29	24	16	9
28790	0	0	0	1	0	0	0	0	0	0	0	0	0	0
28812	0	0	0	0	0	0	0	0	1	0	0	0	0	0
28791	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267890	0	0	0	0	0	0	1	5	0	1	3	0	0	0
28794	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105372949	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28813	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28795	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28796	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28769	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28797	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28799	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28802	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107985543	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723778	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28806	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28807	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724638	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100847006	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100423062	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28833	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3537	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3538	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28831	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3539	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28830	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
